index,Rating,Id,Date,views,like,title,text
5019,5,tjddbswl0***예매자,2021.11.22,조회 57,"공감 0
공감하기",이 시대 최고의 뮤지컬 <빌리 엘리어트>,무대 위에서 이렇게 잘하려면 얼마나 노력했을지 뮤지컬 보면서 정말 찡했습니다 뮤지컬 첫 장면부터 마지막까지 눈에 많이 담으려 했는데 그래도 아쉬운 마음에 한 번 더 봐야겠어요 강혁빌리 주환마이클 둘 다 너무 귀엽고 잘했습니다 그리고 무대로 보다 보면 사소한 실수 덕분에 생기는 재미도 있는 것 같습니다
5020,5,altjsdl3***예매자,2021.11.22,조회 57,"공감 0
공감하기","환상의 뮤지컬, 빌리 엘리어트!",저는 고3이고 대학을 수시로 합격하고 나서 인스타를 보다가 빌리 엘리어트가 수험생 할인이 일찍부터 된다고 하기에 일찍이 예매하고 16일에 빌리 엘리어트를 보러 갔습니다 뒤늦게 예매해서 자리는 2층 뒤쪽이라 오페라 글라스도 챙겼지만 그래도 무대랑 객석이 랑 너무 멀어 걱정을 했습니다 하지만 매직의 디큐브아트센터 시야가 너무 좋더라고요 그래서 거기서부터 기분이 좋았습니다기분 좋은 상태로 있다가 뮤지컬이 시작했습니다우와 빌리 엘리어트는 정말 눈이 즐겁고 볼거리 가 많은 뮤지컬이 더군요 넘버들도 중독성이 많고 요극이 끝나고 저도 모르게 계속해서 모두 다 같이 모두 다 같이 모두 다 같이 영원히 이러고 있습니다 개인적으로 빌리 엘리어트에서 가장 인상 깊은 장면 3가지를 뽑자면 12 어린빌리와 성인빌리의 발레 3입니다 우선 1는 무대 조명과 옷들의 춤 마이클의 연기가 일품입니다 조명들이 너무나도 화려해서 마치 놀이동산 놀러 온 느낌도 들고 속으로 우왕하게 된답니다 그리고 빌리와 마이클의 귀욤 뽀짝한 연기 때문에 입가에는 웃음이 절로지 어지고 옷들의 춤들도 무대는 더욱 꽉 꽉 차고 화려함의 연속입니다 정말 계속해서 제 머릿속을 맴돌게 하는 넘버입니다2 어린빌리와 성인빌리의 발레 조용한 음악 대사 없음 아주 멋지고 훌륭한 발레 정말 숨죽이며 집중해서 봤습니다 어린 빌리성인 빌리의 발레 실력 에 너무나도 놀랐고 감탄했습니다클라이막스로 갈수록 어린 빌리의 공중안무에 감탄하고 놀라고 또 놀라며 어린 친구가 참 대견스럽고 정말 멋지다고 많이 느꼈고 이 부분은 정말 인 크레더블한 부분이라 이것만 보러 또 신도림 을 향해야겠다고 생각하게 되었습니다 3전이 부분에서 극에 너무 몰입한 나머지 빌리를 향해 안타까운 마음이 들어 눈물이나기도 했고 정말 고난이도의 안무와 빌리의 감정 연기에 몰입하면서 재밌게 극을 보았습니다 저는 전체적으로 빌리 엘리어 트라는 뮤지컬에 감탄을 연속적으로 여러 번 했습니다 그러고 제 주변 사람들도 이 엄청나고 감동적인 아주 멋진 무대를 봤으면 하는 마음에 친구들에게 이 뮤지컬을 보라고 적극 추천 중입니닼 실제로 한 친구는 제 말 듣고 뮤지컬 예매도 했습니다 저는 이 극을 보고 빌리 엘리어트는 친구끼리 가족끼리 연인끼리 그러니깐 그 누구와 함께 봐도 정말 좋은 극이라는 생각이 들었습니다 이 말은 그만큼 이극의 완성도가 높다는 거죠 저는 무조건 빌리엘리어트를 몇 번 더 볼 예정입니다다음번에는 엄마와 함께 와서 빌리 엘리어트를 보면서 제가 이번에 빌리 엘리어트를 보면서 느꼈던 감정과 생각을 함께 공유하고 싶네요 마지막으로 이런 멋진 무대를 관객들에게 설명해준 출연진 분들께 정말 감사하다는 말을 전해주고 싶어집니다
5021,5,angergir***예매자,2021.11.22,조회 28,"공감 0
공감하기",이 시대 최고의 뮤지컬,이런 공연이 있다니 세상 행복합니다
5022,5,ej2***예매자,2021.11.22,조회 23,"공감 0
공감하기",너무 좋아요,최애뮤지컬인데 볼 때마다 감동이네요시훈빌리 연기 정말 잘하는 거 같아 요 배우 분들 감기 유행하는 거 같은데 몸 관리 잘하시길
5023,5,ll102***예매자,2021.11.22,조회 21,"공감 0
공감하기",잘 봤습니다,역시 이 시대 최고의 뮤지컬
5024,5,frypa***예매자,2021.11.22,조회 63,"공감 1
공감하기",두 번째로 만난 빌리는 우진 빌리,자 첫 을하고 큰 감동을 받았던 빌리네 명의 빌리를 한 번씩 꼭 만나고 싶은 마음이 들어서 어제는 우진 빌리를 만나고 왔어요 우진 빌리는 미소가 정말 예쁘고 춤에 힘이 있는 빌리였어요 일렉넘버에서는 우진 빌리의 이야기처럼 느껴졌습니다 말로 표현하기 힘들지만 빌리와 우진 배우가 정말 하나가 된 것 같은 느낌이라고 해야 할까요벅찬 가슴 안고 돌아왔습니다 2막 시작 때문에 연말에 특히 보면 좋을 공연인 거 같아요 가족들끼리 봐도 좋을 거 같고
5025,5,says***예매자,2021.11.22,조회 47,"공감 0
공감하기",2021.11.18:뮤지컬 <빌리 엘리어트 BillyElliot>,★★★★★★★ 202111181900 김시훈 강현중 김근영 최명 경 최정원 박정자 김민준 윤준상 김명윤 김시영 오세준이 진하 김명희 [발레걸즈]김은희 김은솔 노하은 최지원 임차빈 전인 하하윤비정아인 장세린[앙상블] 이기영이 수정서 만 석강인영 김기정 김상권 김성수 강동주 서재민 송임규 고철순심형준 김문주 이정혁 박세요 이정하
5026,5,shs8***예매자,2021.11.22,조회 22,"공감 0
공감하기",빌리짱,이 시대 최고의 뮤지컬이 최뮤
5027,5,kis***예매자,2021.11.22,조회 52,"공감 0
공감하기",강혁빌리주환마이클 너무 짱짱!!,토요일 낮 공봤는데 둘 다 너무 잘하고 강혁빌 리 발레 선도 너무 곱고 주환마이클 지난번 스몰보이가 언제 이렇게 커서 마이클을 하는지 너무 귀엽고 잘하고 행복하게 공연 봤습니다
5028,5,aran8***예매자,2021.11.22,조회 25,"공감 0
공감하기",언제 봐도 빌리는 사랑입니다,어린 날의 빌리가 너무 짠해서 마음은 아프지만 그래도 볼 때마다 너무 좋아요
5029,5,lk***예매자,2021.11.22,조회 29,"공감 0
공감하기",정말 재밌네요~,뮤지컬을 많이 본 편은 아니었지만 이번 공연은 공연 내내 지루할 틈 없이 재밌었습니다 어떤 내용인지도 모르고 봤음에도 불구하고 재밌었네요 어린 친구였지만 빌리역을 연기한 배우도 대단했네요 아이들이나 어른들 모두 즐길 수 있는 뮤지컬인 것 같습니다
5030,5,kis***예매자,2021.11.22,조회 23,"공감 0
공감하기",이 시대 세계 최고의 뮤지컬,빌리 엘리어트갓 극천재뮤지컬 애기두라 사랑해
5031,5,pnyzz***예매자,2021.11.22,조회 45,"공감 0
공감하기","시훈,,, 천재만 재,,",시훈아 또 보러 갈 게
5034,5,dbwls***예매자,2021.11.22,조회 26,"공감 0
공감하기",이 최뮤,이날 낮공 캐스팅이 바뀌면서 우진 빌리가 이틀 연속 공연했음에도 너무 잘해줘서 대견해요
5035,5,timi***예매자,2021.11.22,조회 36,"공감 0
공감하기",이것저것 할 수 있게 기회를 줘야죠,춤을 추고 싶으면 춤 춰 광부되고 싶으면 되고
5036,5,ell***예매자,2021.11.22,조회 22,"공감 0
공감하기",재밌었어요,재밌었어요
5038,5,a***예매자,2021.11.22,조회 13,"공감 0
공감하기",재밌었어요,재밌었어요
5039,5,dltjgu***예매자,2021.11.22,조회 15,"공감 0
공감하기",좋아요,좋아요
5040,5,jkdh***예매자,2021.11.22,조회 22,"공감 0
공감하기",이 시대 최고의 뮤지컬 !!,빌리는 지금 뿐입니다 꼭 보세요
5041,5,jkdh***예매자,2021.11.22,조회 19,"공감 0
공감하기",이 시대 최고의 뮤지컬 !!,연출 넘버 배우들의 연기 등 등 빠지는 곳 없습니다 꼭 보셔야 하는 극입니다
5042,5,dktqh0***예매자,2021.11.22,조회 18,"공감 0
공감하기",빌리 엘리어트,살며시 날 안아줘 요저 높이 올려줘요 벌써 눈물 버튼
5043,5,dktqh0***예매자,2021.11.22,조회 23,"공감 0
공감하기",환상적인 시간,이 세상에 빌리 엘리어트 못 본 사람 없게 했으면 좋겠습니다 어린이들에겐 꿈과 희망 가득 어른이들에겐 꿈과 추억 가득 최고의 뮤지컬 빌리 엘리어트를 강력 추천합니다
5044,5,snsdlehdr***예매자,2021.11.22,조회 20,"공감 0
공감하기",강추,주말 에 너무 재밌는 공연이었습니다 내용도 감동 배우들 실력도 좋아서 보는 내내 즐거웠어요
5045,5,ksg6***예매자,2021.11.22,조회 14,"공감 0
공감하기",이 최뮤,왜 이 최뮤이 최뮤하는지 알았읍니다
5046,5,hana***예매자,2021.11.22,조회 11,"공감 0
공감하기",역시 재밌어요,역시 재밌어요
5047,4,dawon***예매자,2021.11.22,조회 18,"공감 0
공감하기",뮤지컬 〈빌리 엘리어트〉,뮤지컬 〈빌리 엘리어트〉
5051,5,hoiky***예매자,2021.11.22,조회 9,"공감 0
공감하기",최고의 뮤지컬,어린 빌리를 연기하기 위해 알마나 연습을 했을지 상상조차 안 되는 최고의 연기였습니다 꼭 다시 보려고 합니다
5052,5,zigo***예매자,2021.11.22,조회 10,"공감 0
공감하기",이 시대 최고의 뮤지컬,이 시대 최고의 뮤지컬
5053,5,gami***예매자,2021.11.22,조회 13,"공감 0
공감하기",이 최뮤,이 시대 최고의 뮤지컬 빌리 엘리어트 진짜 짱입니다
5054,5,gami***예매자,2021.11.22,조회 12,"공감 0
공감하기",최고의 뮤지컬,정말 최곱니다
5055,5,gami***예매자,2021.11.22,조회 9,"공감 0
공감하기",이 시대 최고의 뮤지컬,정말 재밌고 배우님들 모두 다 잘 하시도라구요 그리고 강혁빌리 최고
5056,5,l1***예매자,2021.11.22,조회 23,"공감 0
공감하기",볼 때마다 성장해 있는 아이들..,볼 때마다 성장해 있는 아이들 너무 감동적입니다
5057,5,coolgg0***예매자,2021.11.22,조회 10,"공감 0
공감하기",이 최뮤,빌리 엘리어트
5058,5,coolgg0***예매자,2021.11.22,조회 10,"공감 0
공감하기",빌리,빌리 엘리어트 최고의 뮤지컬입니다
5059,5,yloveb1***예매자,2021.11.22,조회 11,"공감 0
공감하기",정말 좋은 극,너무 좋았어요 우진 빌리 최고
5060,5,diado***예매자,2021.11.22,조회 25,"공감 0
공감하기",이 시대 최고의 뮤지컬,이 최뮤라는 말이 왜 붙었나 했는데 보고 나서야 알았어요 일단 아역이 주인공이라 사실 큰 기대를 하지 않고 갔었는데 그건 제선입견이었습니다 무대 위엔 그 어떤 성인 배우보다 훌륭한 대 배우가 있었어요 슬픈 감정에서만 절 울리는 게 아니라 살면서 느낄 수 있는 다양한 감정들에 눈물 흘려본 뮤지컬은 처음입니다 그리고 연출 진짜 이 뮤지컬은 만들 수 있는 보여 절 수 있는 뮤지컬이라는 장르의 집대성이 아닐까 합니다
5061,5,wldbs2***예매자,2021.11.22,조회 13,"공감 0
공감하기",이 최뮤,이 시대 최고의 뮤지컬 짱이에요
5062,5,LS***예매자,2021.11.22,조회 9,"공감 0
공감하기",잘 봤습니다.,좋았어요
5063,5,shi***예매자,2021.11.22,조회 14,"공감 0
공감하기",이 시대 최고의,뮤지컬 빌리 엘리어트 영원히 보고 싶다 빌리엘리어트
5064,5,misosy***예매자,2021.11.22,조회 8,"공감 0
공감하기",빌리 엘리어트,빌리들은 언제나 큰 감동을 줘요
5065,5,misosy***예매자,2021.11.22,조회 10,"공감 0
공감하기",빌리 엘리어트,전 캐찍 먹은 선택이 아닌 필수입니다
5068,5,misosy***예매자,2021.11.22,조회 6,"공감 0
공감하기",빌리 엘리어트,꼭 봐주세요 또 보세요 이건 여러 번 안 볼 수 없는 작품
5069,5,misosy***예매자,2021.11.22,조회 9,"공감 0
공감하기",빌리 엘리어트,이런 맛집을 회전 돌지 않는 다 문제가 있지요 4명 다봐야만
5070,5,ddw9***예매자,2021.11.22,조회 7,"공감 0
공감하기",이 시대 최고의 뮤지컬,괜히 붙은 수식어가 아니네요 진짜 우주 최고짱 뮤지컬
5071,4,frien***예매자,2021.11.22,조회 21,"공감 0
공감하기",볼 때마다 좋아지는 공연!,빌리 엘리어 트라는 작품은 볼 때마다 좋아지는 공연입니다 또 볼 때마다 마음에 남는 장면이 달라지니 질릴 틈이 없습니다드디어 현준빌리를 보게 되었는데 힘 있는 빌리였습니다춤출 때 힘이 느껴져서 좋았고 무대를 즐기는 모습 또한 좋더라구요 그리고 이날 스몰보이가 너무 귀여웠어요 뭔가 기분 좋은 일이 있었던 건지 들떠 있는 듯한 모습이었습니다 이날도 즐겁게 보고 즐겼습니다 같이 간 친구들도 정말 좋아했어요 모든 배우들과 스태프들 무탈히 공연이어가길 응원하구요 조만간 또 더 럼마을에 놀러 가겠습니다 최고였어요
5072,5,coso***예매자,2021.11.22,조회 20,"공감 0
공감하기",볼수록 토니가 불쌍해요,초연 때랑 지금이랑 감상이 완전달라졌네요 특히 빌리 주변 인물들이요
5073,5,kh***예매자,2021.11.22,조회 16,"공감 0
공감하기",가족 뮤지컬로 좋아요 라이브 후기,엄마 아빠가 다 좋아하시네요 근데 극장단차가 구려요
5074,5,swe***예매자,2021.11.22,조회 9,"공감 0
공감하기",완벽한 극완벽한 배우들 라이브 후기,정말 흠잡을 데 없는 완벽한 뮤지컬입니다 어른들이 꼭 봤으면 해요
5075,5,hjwu***예매자,2021.11.22,조회 19,"공감 0
공감하기",살면서 꼭 한 번은 봐야 하는 뮤지컬,어린 배우들이 나오는 뮤지컬이라서 퀄리티가 낮을 거라고 생각했는데 정말 완벽한 공연이었고 탭댄스할 때 너무 감동적이었어요 모든 빌리를 다 보고 싶을 만큼 정말 좋은 공연이었습니다
5076,5,soyonlee***예매자,2021.11.22,조회 17,"공감 0
공감하기",희망과 꿈에 대한 이야기,영화로 봤을 때도 재밌었지만 확실히 뮤지컬의 현장감과 한국 배우 분들 덕택인지 훨씬 다이나믹하고 감동적이고 신선했어요 영국 당시 사회적 배경을 바탕으로 탄광촌의 암울한 미래 속에도 꿈과 희망을 엿보는 이야기라서 더 간절하게 느껴졌구요 아역들이 정말 열일하는 뮤지컬인데 다들 개성도 강하고 수준 높게 소화해서 더 재밌었어요 캐스팅마다 보고 싶네요
