,Nouns
1649,인간
1650,운명
1651,인간
1652,고뇌
1653,죽음
1655,해석
1656,헐리우드
1657,일본
1659,무리
1661,생각
1663,이토히로부미
1666,생각
1669,신경
1671,이토
1672,살해
1674,마음
1675,일본
1676,법정
1677,장면
1679,대사
1682,이해
1683,살해
1684,표현
1688,표현
1689,생각
1690,일본
1691,입장
1693,살해
1695,당한
1697,우리나라
1699,안중근
1700,의사
1701,입장
1702,처단
1705,중립
1706,객관
1707,표현
1708,총살
1709,저격
1712,생각
1713,예전
1714,국사
1716,윤봉길
1717,의사
1718,총살
1719,전의
1720,사진
1721,아래
1722,윤봉길
1723,의사
1724,처형
1725,장면
1726,제목
1727,의심
1728,문구
1729,그대로
1730,처형
1731,장면
1732,단어
1733,사용
1734,국학
1735,민족
1737,수련
1739,사실
1740,처형
1742,범죄자
1746,윤봉길
1747,의사
1748,처형
1749,장면
1751,일본
1752,입장
1753,처형
1756,우리나라
1757,윤봉길
1758,의사
1759,순국
1760,장면
1764,왜곡
1765,역사
1766,국사
1768,인지
1769,충격
1770,인식
1772,평상시
1773,생각
1778,미국
1779,일본
1784,한국
1788,이상은
1790,공연장
1791,예정
1792,이왕이면
1798,바램
1802,통해
1804,문화
1806,선지자
1807,김구
1808,선생님
1810,우리나라
1811,무력
1812,경제
1813,나라
1814,문화
1815,문화
1816,강국
1817,소망
1818,다시금
1819,문화
1821,피어
1822,나기
1823,기원
1824,단기
1825,정성화
1826,영웅
1827,신뢰
1829,목소리
1830,감정
1831,연기
1833,안중근
1834,의사
1837,한국
1839,희망
1841,브로드웨이
1842,진출
1844,결과
1845,해외
1847,기교
1849,진심
1850,이야기
1851,연기
1852,감동
1856,지심
1857,감동
1858,감동
1861,감동
1862,느낌
1864,눈물
1869,앙상블
1870,언니
1871,오빠
1872,어쩜
1873,리도
1874,게이샤
1875,언니
1876,추격
1878,오빠
1883,수가
1886,열연
1887,보이
1890,공연장
1892,공연장
1895,영웅
1898,가슴
1902,감동
1903,여운
1904,수가
1905,대한민국
1906,참모총장
1907,안중근
1909,서서히
1910,주인공
1911,사진
1912,대한민국
1913,자유
1915,목숨
1917,후손
1920,현재
1922,후손
1923,자유
1925,선조
1926,목숨
1927,쟁취
1928,것임
1929,새삼
1930,조국
1932,희생
1934,마음
1947,감동
1948,예매
1949,주저
1950,두번째
1956,서울
1958,부모님
1959,주의
1963,추천
1965,불과
1970,가슴
1975,역사
1977,감동
1980,한국
1981,작품
1983,추천
1985,노래
1986,최고
1987,무대
1989,내용
1990,지루
1991,기대
1992,최고
1993,성량
1994,무대
1995,장악
1996,양준
1999,환상
2000,군무
2001,호흡
2002,앙상블
2005,화이팅
2009,영웅
2011,인지
2013,영웅
2014,서울
2015,막공
2016,무대
2017,구성
2019,노래
2021,최고
2022,지방
2028,무조건
2029,무조건
2030,추천
2031,말로
2032,영웅
2033,양준
2036,막공
2038,후유증
2039,한치
2040,흐트러짐
2041,앙상블
2042,감탄
2043,넘버
2044,그날
2045,기약
2046,장부
2047,동양
2048,평화
2049,누가
2050,죄인
2051,누가
2052,죄인
2054,예술
2055,영웅
2056,출진
2060,최고
2064,양준
2066,가창력
2067,폭발
2068,감정
2069,연기
2070,우덕순
2071,도선
2072,유동
2074,세분
2075,장면
2076,깨알
2077,만두
2078,아리랑
2079,영웅
2080,보시
2081,절대
2082,후회
2084,한국인
2085,라면
2088,영웅
2090,필요
2093,안중근
2094,의사
2095,이야기
2096,사실
2097,묘사
2099,노력
2100,제작
2101,진의
2103,영웅
2104,그동안
2105,생각
2107,깨달
2110,이토
2111,살해
2112,죄책감
2114,안중근
2115,이토
2116,살해
2118,인정
2119,평화
2122,안중근
2123,고백
2124,사형
2125,선고
2126,마지막
2127,판사
2129,누가
2130,죄인
2132,넘버
2136,눈물
2137,안중근
2139,아픔
2140,조국
2142,사랑
2143,평화
2146,무대
2148,듯이
2150,영웅
2151,정성화
2154,꿈속
2155,안중근
2156,이토
2157,만남
2159,충격
2161,안중근
2162,의사
2163,영웅
2164,듯이
2165,일본
2166,이토
2167,영웅
2168,일수
2170,군인
2171,신분
2172,국가
2173,충성
2174,국가
2175,명령
2177,서로
2179,시선
2184,군인
2188,이토
2190,군인
2195,역사
2197,평가
2198,나라
2200,사실
2201,이토
2202,안중근
2203,일본
2204,번영
2205,대한민국
2206,독립
2208,영웅
2210,누가
2211,죄인
2212,결론
2214,죄인
2216,죄인
2217,앞서
2219,조국
2220,영웅
2223,나라
2224,역사
2226,영웅
2227,평가
2229,죄인
2230,평가
2233,이처럼
2235,영웅
2236,안중근
2237,영웅
2238,보지
2240,원수
2241,이토
2242,영웅
2243,의문
2244,관객
2245,선택
2246,관객
2248,이토
2250,영웅
2251,생각
2253,의도
2254,성공
2257,이토
2259,군인
2260,표상
2261,이자
2262,일본
2263,영웅
2267,죄악
2268,인정
2270,사람
2271,용서
2274,용서
2277,가슴
2278,가슴
2279,주옥
2280,넘버
2281,감동
2282,전율
2284,눈물
2286,명곡
2287,저절로
2288,애국심
2289,어르신
2290,말씀
2291,공감
2292,장부
2294,동맹
2295,누가
2296,죄인
2297,그날
2298,기약
2301,넘버
2302,가슴
2305,실제
2308,눈물
2309,눈물
2311,주옥
2312,넘버
2313,후기
2315,순간
2318,넘버
2320,누가
2321,죄인
2323,정성화
2325,가슴
2327,안중근
2329,심정
2330,아픔
2331,그대로
2333,가상
2334,인물
2335,설정
2336,부인
2338,역사
2339,사실
2342,역사
2343,사실
2344,오늘날
2345,사람
2347,조국
2349,애정
2351,영웅
2353,서편제
2354,한국인
2360,라면
2362,영웅
2363,한국인
2365,자랑
2369,정성화
2370,마이크
2372,음향
2373,감독
2377,이상은
2378,넘버
2380,가사
2381,전달
2383,고음
2385,최악
2386,대사
2390,등장
2391,인물
2394,역할
2396,케릭
2400,비중
2401,역할
2403,소화
2405,무대
2406,장치
2407,조명
2410,라이센스
2412,선도
2413,마음
2414,영웅
2416,정성화
2417,영웅
2419,대상
2420,생각
2421,후기
2422,기대
2423,기대
2424,생각
2425,별로
2427,내용
2428,전개도
2430,국립
2432,오름
2433,극장
2434,음향
2435,별로
2437,전체
2438,음향
2439,무대
2440,앞쪽
2441,느낌
2442,항상
2443,오케스트라
2445,음향
2446,크게
2447,목하
2449,음향
2451,역사
2452,실제
2453,존재
2454,사건
2455,더욱
2456,관심
2457,집중
2461,영웅
2464,생각
2466,안나
2467,지나
2469,다행
2470,마지막
2475,압도
2476,카리스마
2477,가슴
2482,초인
2483,집중
2486,인상
2490,독립군
2491,일본군
2492,대치
2493,군무
2495,노래
2498,가슴
2500,눈물
2501,주위
2502,관객
2504,막바지
2505,훌쩍
2506,소리
2507,처음
2513,사람
2516,보아
2517,영웅
2519,경험
2520,순간
2521,감동
2522,무언가
2523,느낌
2525,처음
2527,혼신
2528,연기
2530,가슴
2531,매력
2532,음악
2533,흡사
2534,웨스트사이드
2535,스토리
2536,연상
2537,안무
2538,장치
2539,이용
2541,무대
2542,장치
2543,최고
2546,생각
2547,듭니
2548,내심
2549,우리나라
2550,창작
2552,수준
2553,이정
2554,궤도
2556,자부심
2558,브로드웨이
2560,외국
2561,사람
2562,감동
2564,정중
2565,초연
2570,공연장
2571,초연
2573,초연
2575,인지
2577,감동
2579,공이
2584,어제
2585,친구
2586,드뎌
2587,영웅
2588,무대
2589,노래
2590,애국심
2591,절로
2592,안중근
2593,역할
2594,신성록
2595,멀리
2596,설희님
2597,신분
2598,작년
2599,노래
2600,감동
2606,완성
2608,믿숩니
2610,장르
2615,작품
2616,노래
2617,노래
2619,마음
2624,소리
2626,안중근
2627,의사
2631,조명
2634,작품
2635,브로드웨이
2636,진출
2637,세계
2638,사람
2640,영혼
2642,인지
2643,처음
2645,생각
2647,무려
2650,회사
2651,송년회
2653,영웅
2654,정성화
2655,양준
2658,음색
2660,혼신
2661,다한
2663,연기
2664,연기
2665,실상
2666,감동
2668,순간
2669,순간
2670,생각
2671,작품
2674,애국심
2676,반감
2677,말씀
2678,홍수
2679,남녀
2683,생각
2684,드네
2689,기획
2690,웅장
2691,음악
2692,처음
2694,음색
2695,오케스트라
2696,질리
2698,초반
2699,이유
2702,좀더
2703,고민
2704,군더더기
2705,과감
2706,산고
2709,전체
2710,소화
2711,영웅
2712,출연
2714,박수
2716,지적
2719,이상은
2721,흐름
2722,방해
2726,영웅
2727,기획
2728,출연
2729,님들
2730,수고
2731,박수
2732,연말
2735,영웅
2736,만날
2738,고대
2741,사랑
2742,님들
2744,영웅
2745,감동
2747,정성화
2749,감동
2752,영웅
2755,하니
2760,크게
2761,편도
2762,자주
2765,더욱
2766,우연찮
2767,검색
2770,검색
2773,작품
2774,클릭
2775,인연
2777,영웅
2778,그것
2779,영하
2780,도의
2784,마지막
2786,정성화
2787,안중근
2788,가창력
2789,몰입도
2790,최고
2791,조로
2792,그닥
2793,무대
2795,표정
2796,느낌
2797,전달
2803,정성화
2806,그동안
2810,노력
2811,결실
2814,무대
2815,연출
2817,재미
2818,무대
2821,벌판
2822,기차
2825,통해
2827,자주
2828,생각
2830,후회
2832,벼르고벼르다
2833,예매
2834,무리
2837,후회
2838,선택
2840,열연
2846,감동
2847,양준
2849,영웅
2850,막공
2854,전율
2856,무대
2857,연출
2858,넘버
2860,꼽씹으
2861,수록
2863,양준
2865,누가
2866,죄인
2869,소름
2871,장부
2873,주연
2876,앙상블
2878,추격씬
2880,한순간
2882,지경
2883,영웅
2887,심장
