,Nouns
3116,연기
3117,감동
3121,생각
3124,고생
3126,짝짝
3134,피켓팅
3137,고생
3138,보람
3139,회사
3140,칼퇴
3142,도착
3146,미술관
3148,주로
3149,오페라
3151,처음
3152,기둥
3154,프로필
3155,사진
3156,대리석
3157,파티션
3160,초상화
3161,부채
3162,전시
3163,궁전
3164,무도회
3167,흥분
3169,대감
3170,안고
3171,입장
3173,현장
3175,굿굿
3176,키치
3178,훈케니
3179,코앞
3181,층때
3182,키치
3184,먼산
3185,구경
3188,앞머리
3190,레어
3192,커프
3195,론도
3196,추가
3197,공주
3198,사랑
3199,세레나데
3200,호소
3201,론도
3202,시작
3204,버퍼링
3206,로딩
3207,전주곡
3211,거도
3212,레어
3213,생각
3214,결혼식
3218,왼쪽
3219,공중
3220,무대
3221,관객
3227,기면
3228,외줄
3229,타고
3232,면서
3233,아슬아슬
3236,심장
3238,쇼킹
3239,연출
3240,소리
3241,에코
3242,효과
3243,굿굿
3245,장면
3249,샤토드
3254,소녀
3262,중후
3263,반전
3264,목소리
3265,카리스마
3266,꾀꼬리
3267,중후
3268,파워
3270,보이스
3274,블럭
3276,침대
3278,멀리
3279,보이
3280,동선
3281,흐트러져보였
3286,얼링
3287,와우
3290,영혼
3291,장면
3295,소원
3296,성취
3297,헝가리
3298,날개
3299,동상
3300,기둥
3301,장면
3302,삼중창
3303,유리
3308,어머니
3309,아들
3310,날개
3311,장면
3312,날개
3317,남자
3318,와우
3319,손연기
3321,전염병
3324,소파
3325,진찰
3326,의사
3329,손길
3330,입김
3331,딥니
3334,가사
3338,가사
3341,목걸이
3347,헝가리
3348,노천
3349,카페
3350,신문
3352,일어나서
3353,썩소
3355,신문
3359,거림
3361,비주
3366,충격
3367,입술
3369,얼굴
3372,사신
3373,사람
3374,아니므니
3376,준수
3380,배트맨
3381,조커
3382,이미지
3383,사신
3384,비주
3386,연기
3389,퀄리티
3392,커튼
3398,닥치고
3401,현장
3403,넘사벽
3404,앙상블
3406,눈앞
3408,군무
3409,우유
3414,밀크
3415,이구
3416,훈케
3417,연기
3418,하드
3419,매력
3421,퇴근길
3422,미소
3423,오페라
3424,아리아
3426,아리아
3427,내년
3434,샤토
3435,전무후무
3438,가야
3440,내년
3450,포인트
3452,만족
3456,전문
3463,관계
3464,넘버
3471,창조
3472,최고
3480,평가
3483,레전드
3491,어쩜
3492,연기
3493,노래
3496,몰입
3500,가창력
3501,단연
3502,존재
3504,죽음
3512,캐스팅
3514,자리
3519,기억
3526,조합
3529,매력
3531,공도
3532,부리나케
3535,후회
3537,몰입
3538,열정
3539,가득
3543,샤톧
3544,재미
3545,넘버
3547,쏙쏙
3548,부모님
3549,서도
3557,블럭
3558,사이드
3560,왼쪽
3561,루케니
3562,연기
3566,직전
3567,음향
3578,처음
3582,커튼
3584,진행
3586,정신병원
3588,관객
3589,깨방정
3591,재미
3592,오페라
3593,글라스
3594,초점
3595,시야
3598,집중
3600,그동안
3603,인사
3605,눈물
3606,울컥했더랬다
3607,앞줄
3611,관객
3613,안무
3616,사람과
3617,얘기
3618,바람
3620,매너
3621,나중
3622,일본인
3628,건가
3629,지방
3631,가야
3636,무한
3637,감동
3638,두번째
3642,제외
3643,처음
3644,캐스팅
3650,자유
3652,모리
3657,음정
3659,성악
3660,발성
3662,연기
3663,루케니
3666,연기
3667,대박
3668,자태
3672,무게
3680,비교
3681,처음
3684,지방
3687,노래
3689,몹시
3690,성량
3692,발성
3693,가사
3695,그림자
3696,리프
3697,라이즈
3701,넘버
3705,이제야
3707,영상
3709,별로
3711,사랑
3714,음성
3715,고음
3717,은케니
3718,밀크
3719,진리
3722,정신병원
3725,관객
3726,머리
3727,키스
3730,중앙
3731,자리
3734,그림
3735,보이
3736,처음
3740,장면
3742,음향
3745,비교
3749,은케
3750,은케
3751,은케
3753,결코
3756,모처럼
3763,감동
3764,한아름
3765,안고
3768,개성
3769,개성
3770,성량
3771,죽음
3772,역할
3773,연기
3776,배역
3778,소화
3779,몰입도
3784,눈물
3788,최고
3792,노래
3794,스토리
3799,달리
3802,이벤트
3805,귀가
3809,고생
3811,감동
3814,연기
3815,노래
3820,조합
3822,생각
3823,이엠
3824,케이
3825,별로
3826,공과
3828,진리
3833,후회
3835,용돈
3839,볼껄
3840,후회
3841,지방
3843,광주
3849,저축
3851,후회
3856,샤토드
3862,샤토드
3872,유종
3877,관객
3879,회차
