,Adjectives
2316,힘들어요
2317,조용하게
2318,야한다니
2321,재미있는
2322,좋겠다
2324,스럽고
2325,좋다
2327,멋있다
2328,입을까
2329,넘치는
2330,재밌어요
2332,없어도
2333,안남았는데다
2337,멋진
2339,재밌어요
2340,멋진
2341,좋아용
2342,재밌어요
2343,재밌었습니다
2344,멋진
2346,있으니까
2348,짜증납니다
2349,미친
2351,괜찮은
2353,경쾌했고
2354,즐거웠던거
2358,재밌다
2359,통쾌하다
2360,아쉬운데
2361,만족해요
2362,좋겠다
2363,만족했네요
2364,멋진
2365,있나요
2368,힘들어서
2369,안된다고
2370,야하는
2371,미친
2372,통쾌함
2373,매운
2378,속상할
2379,시원하게
2381,아쉽네요
2386,황홀하다
2387,필요없네요
2388,신나는
2390,아쉬울
2393,미쳐
2394,입니당
2395,있어도
2397,나쁘지
2398,멋진
2399,자랑스러운
2400,시원해
2401,강렬해서
2403,좋아해서
2404,뿌듯하네요
2405,멋진
2406,멋진
2407,멋진
2408,강렬한
2411,멋있어요
2412,신기하더라구요
2413,답답한
2415,당당하게
2416,완벽하고
2418,순전히
2421,의심스러운
2422,낡은
2423,어색한
2424,다양한
2426,행복했습니다
2428,야합니다
2429,계셔도
2430,없으실거에요
2431,괜찮아져서
2433,그러지
2434,슬프네요
2435,없어야
2437,지루하지
2441,아쉽다
2442,아니에요
2443,엄청납니다
2444,재밌었고
2447,아쉬운건
2448,즐거운
2450,없던
2451,아닙니다
2452,재미있어요
2453,아닐리
2456,많지만
2457,괴로워서
2458,재밌습니다
2459,재미있게
2460,좋아하는지
2461,싫어하다가
2462,재밌었다고
2463,좋았는데
2464,시끄럽다고
2465,좋아해서
2467,재미있는
2469,아닙니다
2470,당하는것처럼
2471,신나게
2472,강한
2473,있었다면
2477,안타까워요
2479,즐겁고
2480,짜릿한
2481,좋았는데
2482,아쉬워요
2483,아니었으면
2484,아쉬울
2485,재미있다
2486,재미있어요
2487,재밌는
2490,독특한
2492,훌륭해서
2493,좋겠습니다
2494,없었는데
2497,아쉽네요
2498,깔끔하게
2500,평범한
2501,불편함
2503,아니라서
2504,생소하기는
2505,없이도
2508,신선했다이
2509,가까울
2513,아플
2517,있어라는
2520,멋있는
2522,좋겠다
2523,아쉽습니다
2524,좋아해서
2525,그랬는지
2527,충분히
2529,적나라한
2530,필요하나
2531,힘든
2534,짜릿함이
2538,통쾌해서
2539,안타깝게도
2540,좋겠네요
2541,없는게
2542,아쉬운
2543,재밌었어요
2544,강렬한
2545,시원시원합니다
2546,아쉽네요
2549,통쾌하네요
2550,재밌습니다
2552,부족하다고
2554,이런거
2555,아닌가요
2556,넘쳐서
2558,많은데
2561,단순히
2562,착한
2564,다양한
2565,좋았구요
2568,좋겠습니다
2570,조용히
2571,아깝습니다
2573,놀랬지만
2574,대단한
2575,멋지다는
2576,부족할
2577,멋지고
2578,같았던
2579,넘치는
2580,있을거
2582,곱니다
2584,상관없이
2585,신나서
