,Nouns
2319,문제
2320,별개
2321,흡수
2323,생각
2327,네트
2330,순위
2332,상위
2338,실력
2344,노래
2345,연기
2348,영광
2351,면모
2354,마리앙투아네트
2355,실감
2359,그리드
2360,그동안
2366,노래
2368,본기
2369,재미
2371,김소현
2372,차지
2374,동석
2377,노래
2378,연기
2382,진작
2385,캐스팅
2388,서울
2392,무대
2393,인사
2394,소현
2395,감동
2396,연기
2398,뭉클
2399,서울
2403,노래
2404,대박
2408,옥차
2409,페어
2410,설막공
2411,페르잔
2412,제정
2413,신인
2415,나중
2416,지상
2420,현실
2421,사이
2424,그리드
2425,무지
2426,변명
2428,무지
2429,꼭두각시
2431,일인
2433,프랑스혁명
2434,몇몇
2435,귀족
2436,손아귀
2437,천민
2438,계급
2439,봉기
2442,세팅
2444,시공간
2445,시절
2446,프랑스
2447,시나리오
2448,처음
2449,일본
2451,대한민국
2454,재판
2457,최고
2458,소현
2460,마리앙투아네트
2463,카이
2464,민영기
2471,당근
2472,실력
2474,처음
2476,매달
2480,출연
2483,후회
2485,그날
2489,감동
2490,마리앙투아네트
2491,생각
2493,아쉬움
2496,면도
2501,역량
2505,처음
2509,소리
2517,설득
2518,연기
2520,생각
2521,듭니
2522,추천
2524,짱짱
2528,카이
2529,민영기
2530,캐스팅
2531,캐스팅
2534,무대
2535,연출
2536,의상
2537,신경
2540,호강
2541,넘버
2548,드라마
2549,생각
2550,엄마
2551,가족
2552,처음
2558,네트
2559,비극
2560,김소현
2562,연기
2567,두번째
2568,진작
2569,더볼껄
2570,후회
2574,성량
2575,폭발
2576,이간
2578,엄마
2584,무대
2590,그리드
2592,최고
2597,그리드
2598,넘버
2599,팽팽
2600,긴장감
2603,눈물
2604,펑펑
2605,감정
2608,성량
2613,무대
2614,대치
2616,무대
2617,인사
2622,지방
2628,마리앙투아네트
2629,스토리
2632,생각
2634,마리앙투아네트
2639,네트
2640,처형
2641,씬은
2642,주체
2644,눈물
2646,한가람
2647,디자인
2648,미술관
2649,파리
2650,일상
2651,유혹
2653,갑자기
2654,앙트와네뜨
2660,딸아이
2665,프로그램
2669,무대
2671,마음
2676,김소현
2678,연기
2679,노래
2682,지인
2684,선물
2687,윤형렬
2688,노래
2689,무대
2690,장악
2692,압도
2693,노래
2697,감동
2698,감동
2700,쪼금
2701,기억
2705,네버
2709,마리앙뚜아네트
2710,자녀
2711,잠자리
2712,자장가
2713,소리
2715,귓가
2716,자장가
2717,생각
2718,프랑스
2719,궁궐
2720,의상
2722,통해
2725,자녀
2726,생이별
2728,단두대
2730,마감
2732,주책
2734,불구
2735,흐느꼇네
2739,김소현
2741,노래실력
2742,차지
2743,현씨
2745,머랄
2746,케릭
2748,그닥
2749,윤형렬
2750,간만
2752,분량
2753,노래
2755,그닥
2758,내용
2759,그대
2762,해주시
2763,막판
2764,김소현
2765,눈물
2766,연기
2769,김소현
2771,연기
2773,일품
2777,무대
2779,컷으
2780,아쉬움
2784,고생
2785,지방
2787,마무리
2791,볼거리
2792,내용
2794,연기력
2795,최고
2796,김소현
2798,오열
2801,처음
2807,네트
2808,원본
2809,시나리오
2810,전적
2813,그리드
2814,가상
2815,인물
2817,각색
2819,케릭
2821,개성
2822,김소현
2824,처음
2827,역할
2828,소화
2829,어서
2830,캐스팅
2831,생각
2833,어머니
2836,감동
2838,연기
2841,개그
2842,각색
2844,전적
2845,보수
2848,사람
2849,나위
2851,어머니
2854,운명
2857,그린
2860,마리앙투아네트
2861,엘리자
2863,모차르트
2864,레베카
2866,하모니
2867,실베스터
2868,르베이
2869,미하엘
2870,쿤체
2871,신작
2872,사랑
2873,거짓
2874,질투
2875,음모
2877,마리앙투아네트
2878,중심
2879,역사
2880,사건
2882,진실
2886,대조
2887,운명
2888,빈민
2891,그리드
2892,아르노
2893,가상
2894,인물
2896,창조
2898,목걸이
2899,사건
2900,바렌
2901,도주
2902,사건
2903,단두대
2904,처형
2906,혁명
2907,소용돌이
2909,왜곡
2910,그녀
2912,동시
2913,여자
2914,어머니
2915,로서
2917,무척
2918,전개
2921,도시
2923,레미제라블
2924,마리앙투아네트
2925,프랑스
2926,혁명
2927,공통
2928,주제
2930,혁명
2932,사뭇
2935,혁명
2936,민중
2937,투쟁
2938,마리앙투아네트
2939,조작
2940,루머
2942,매수
2944,부정
2946,역사
2948,실존
2949,인물
2950,픽션
2951,가상
2952,인물
2954,마리앙투아네트
2955,사치
2957,마리앙투아네트
2959,프랑스
2960,혁명
2961,진실
2962,매력
2963,스토리
2964,라인
2966,대표
2967,넘버
2970,기억
2974,넘버
2975,마약
2976,중독
2977,매력
2981,네트
2982,주연
2983,조연
2984,앙상블
2987,무대
2988,주역
2992,김소현
2996,지망
3000,이유
3004,상보
3005,사람
3006,사람
3011,인지
3012,카이
3017,공주
3019,분도
3020,음성
3022,마음
3024,시더
3025,김소현
3026,아들
3027,안이
3028,인지
3031,절정
3032,참으로
3034,마리앙투아네트
3040,노래
3042,여왕
3043,표현
3044,연기
3045,얘기
3047,생각
3049,연기력
3050,폭발
3052,그리드
3053,아르노
3062,혁명가
3064,넘버
3066,소름
3075,그리드
3076,듀엣
3078,우렁차
3080,와우
3082,목소리
3083,분위기
3085,김소현
3092,의상
3093,디자이너
3094,헤어드레서
3098,케미
3101,발음
3106,기도
3111,기립박수
3112,앙상블
3113,무대
3114,볼거리
3117,최고
3119,흥미진진
3121,코끝
3122,여기저기
3123,훌쩍
3124,거릴
3127,연기력
3129,기립박수
3130,아역
3132,조연
3139,아역
3140,대극장
3141,안정감
3145,열연
3149,지방
3153,네트
3156,포항
3157,서울
3158,잠실
3159,노고
3162,시대
3163,배경
3164,소개
3165,스토리
3166,부족함
3168,연기력
3169,노래실력
3170,커버
3172,소현
3173,연기
3175,압도
3177,눈물
3178,주체
3181,집중
3184,소현
3185,커튼
3188,감정
3189,주체
3194,메일
3196,시대
3197,희생
3199,모정
3200,어머니
3203,네트
3206,기억
3208,의상
3209,음악
3214,노래
3215,연기
3218,위트
3219,연기
3220,악역
3221,전문
3222,민영기
3224,특유
3225,저음
3228,세미
3231,커튼
3235,인사
3240,주연
3243,네트
3244,직원
3248,주연
3250,연기력
3252,파워
3253,목소리
3257,몰입
3259,감상
3261,여운
3262,남아
3264,분기
3267,약속
3269,만화
3273,네트
3275,예전
3279,네트
3281,역사
3282,흐름
3283,대의
3284,흐름
3287,네트
3290,추천
3297,몰입도
3301,여운
3303,세번
3307,세번
3311,여운
3315,김소현
3320,인사
3321,앵콜
3323,언급
3326,민영기
3328,농담
3330,자리
3331,무대
3332,집중
3333,관람객
3334,메너
3336,연기자
3337,최고
3339,기립박수
3340,눈물
3342,최고
3344,관람객
3345,연기자
3348,생각
3410,감동
3415,노래
3417,지루함
3420,아역
3421,무대
3424,조합
3427,앙상블
3429,호흡
3430,감동
3434,네트
3436,생각
3438,열정
3439,영혼
3442,네트
3443,그동안
3444,달리
3445,음향
3446,무대
3447,여친
3448,감성
3449,충전
3452,최고
3455,역습
3457,기립박수
3459,아쉬움
3461,존재
3462,사람
3464,사람
3467,갈수록
3468,몰입도
3469,집중
3477,연기
3478,무르
3482,지난번
3489,캐스팅
3491,김소현
3499,색깔
3501,노래
3502,연기
3506,출연자
3509,다해
3510,생각
3513,마음
3516,드네
3517,처음
3519,일반
3527,그리드
3529,최고
3530,궁합
3531,계획
3536,그리드
3538,페르젠
3539,세명
3542,생각
3543,김소현
3545,정통
3546,소프라노
3547,창법
3550,초보
3552,별로
3553,스타일
3559,김소현
3562,김소현
3564,연기력
3565,표현
3566,마리앙투아네트
3568,최고
3569,여자
3570,넘버
3571,제외
3573,최고
3575,최고
3576,여자
3579,스타일
3581,주안
3582,어머니
3583,최고
3586,얼굴
3587,달리
3588,파워
3590,가창력
3592,가수
3593,이선희
3594,창법
3595,굿굿
3600,추위
3601,생각
3603,매력
3607,리지
3609,역할
3610,앙상블
3612,박수
3621,어번
3631,막내
3632,리기
3641,소현
3649,다행
3650,페르젠
3651,제외
3652,더블
3657,다행
3658,면서
3662,떼창
3663,듣기
3665,모녀
3668,휘발
3669,불구
3672,통해
3674,감동
3675,직접
3677,감동
3678,주체
3679,김소현
3683,진정
3684,연기
3685,감탄사
3688,주신
3690,단원
3691,추천
3692,추천
3693,추천
3696,노래
3698,프랑스
3699,역사
3701,국내
3704,친구
3705,추억
3706,황태자
3707,루돌프
3710,연기
3711,마리앙투아네트
3712,고민
3715,팔다리
3716,래서
3717,의상
3718,노래
3720,목소리
3721,연기
3722,몰입
3723,기회
3728,친구
3729,데리
3735,캐스트
3741,어머니
3742,단체
3744,시대
3745,배경
3746,관람객
3747,흥미
3748,기대
3750,넘버
3751,온몸
3752,소름
3755,네트
3757,세상
3758,여자
3760,그리드
3761,아르노
3762,여자
3763,카리스마
3764,여자
