,Adjectives
2491,무더운
2492,시원한
2495,재미있게
2496,따뜻해지는
2500,재밌었어요
2501,예쁜
2502,아름다우면서
2503,슬픈
2504,예쁜
2505,슬픈
2506,슬픈
2508,어느새
2509,있더라
2510,안쓰러워
2513,재밌었습니다
2514,따뜻한
2517,재밌고요
2518,좋아하시면
2523,괜찮다
2526,나쁘지
2528,아쉬운
2531,행복했습니다
2532,좋았었는데
2533,아쉬운
2539,슬프고
2540,행복한
2541,가벼운
2545,재밌어요
2546,편할
2550,엄청나더라고요
2556,속상해
2557,속상하다고요
2559,지루하네요
2560,좋아했던
2562,기쁘고
2563,행복합니다
2564,아쉽지만
2565,궁금해졌음
2566,귀엽고
2567,따뜻하고
2569,따뜻해지고
2571,추워요
2572,다르네요
2573,아름다웠고
2574,궁금했는데
2575,슬픈
2576,아쉽지만
2577,고맙다는
2578,따뜻한
2579,행복하시라구요
2580,예쁘고
2581,정신차려
2582,안타까
2583,행복해진
2591,재밌어요
2593,상당히
2594,재미있었고
2596,상당히
2597,뛰어났다
2601,재밌어요
2602,무겁
2604,나쁘지
2605,나쁘지
2606,좋지만
2607,아쉬웠어요
2608,귀여우시고
2610,아쉽습니다
2611,있도록
2612,재미있었습니다
2615,좋았네요
2616,변했네요
2617,즐거운
2620,있었어요
2621,귀여워요
2622,잔잔한
2623,저렴한
2627,귀엽더라구요
2628,나쁘지
2630,슬퍼요
2632,실망했지만
2633,무사히
2635,심란했는데
2639,있긴
2641,예쁘구
2642,예뻤어
2644,재미없을
2645,재밌었고
2646,따뜻해지는
2649,그랬어야만
2652,나쁩니
2654,기대하고
2656,따뜻하게
2658,행복하고
2661,재미있게
2662,재밌네요
2663,슬퍼
2665,예쁘고
2666,귀엽고
2667,독특하시더라구요
2668,멋졌어요
2669,슬플
2670,아름다운
2671,괴팍한
2672,아픈
2674,나쁘지
2675,아픈
2676,행복한
2678,따뜻한
2679,다르다고는
2680,재밌었어요
2681,고셨습니다
2682,깊어지는
2685,재미있게
2686,많았고
2688,흔히
2691,슬프고
2694,따뜻해졌어요
2695,이쁘고
2699,자세히
2701,그랬는지
2703,귀여웠고
2704,대단했습니다
2705,없었구요
2706,훌륭했습니다
2707,슬퍼요
2708,슬퍼요
2710,공허하게
2711,젊은
2712,좋았던
2713,힘들었던
2716,재밌어요
2717,가능한다는
2718,아니잖아요
2719,지루해요
2721,대단했어요
2722,아쉬운
2724,매끄럽지
2725,애매하고
2726,같지
2727,재미있음
2728,좋긴
2729,재미있어요
2730,재밌어요
2731,있으니까
2732,만족합니다
2733,좋아했던
2734,애매해진
2735,슬프고요
2737,예쁜
2738,아쉽지만
2740,아프고
2741,같아도
2743,많은지
2744,행복한
2746,좋았던
2747,완벽한
2749,어설픈
2750,아쉬웠어요
2751,기대했던
2754,갸웃했네요
2755,깔끔하게
2758,재밌고
2759,재미있고
2760,좋았던
2761,뒤늦게
2762,따뜻하고
2763,따뜻한
2764,같았고
2765,있었습니다
2767,입니당
2769,귀엽게
2774,재밌는데
2776,기대했던
2778,기대했던
2780,귀여워요
2782,재미있게
2787,슬플
2788,고맙다는
2789,어려운
2790,가볍게
2791,있잖아
2793,좋았어서
2794,좋았어서
2796,나쁜
2798,힘든
2800,행복하지만은
2801,있었기에
2802,아픈
2805,행복한
2807,나쁜
2808,힘들었지만
2810,행복한
2811,행복하게
2813,힘들었지만
2816,좋을
2825,강한
2828,고셨다는
2829,서운했네요
2830,세련된
2831,익숙하지
2832,슬펐는데
2833,새로웠습니다
2834,재밌었고
2835,찡해지더라고요
2837,따뜻한
2839,상실한
2840,충분히
2841,불행한
2842,행복한
2843,따뜻하게
2845,따뜻했고
2848,아쉬웠습니다
2851,행복했고
2852,행복해
2853,힘들었던
2855,변해가는
2857,행복했던
2858,행복했던
2859,불행한
2860,행복한
2861,행복한
2862,불행하지
2863,행복하지
2865,행복한가요
2866,예쁘고
2867,몽글몽글해지는
2868,같지는
2870,예뻤던
2872,얄미운
2876,같으면서
2881,가볍게
2884,재밌습니다
2886,슬픈데
2887,잔잔할
2888,재밌는
2890,재미있네
2891,아픈
