,Adjectives
1815,당연해지는
1816,잘생겼다
1819,짧아요
1820,잘생겼다
1821,안타깝네요
1824,빠르게
1826,당연한것
1827,당연해질
1828,두려워하지마
1830,성장해
1831,따뜻한
1832,자연스러웠어요
1833,상당히
1835,아쉬웠습니다
1836,아름다운
1837,새까만
1838,충분해
1839,괜찮아
1840,고마워요
1842,행복했어요
1844,잘생겼다
1847,멋있으십니다
1852,좋겠다
1853,잘생겼다
1854,아깝다
1855,이런건
1858,야합다
1860,재미있어요
1862,강한
1864,탄탄하고
1865,짱짱하고
1867,왠만한
1872,좋아하네요
1873,부럽지
1877,솔직하게
1879,원하는
1880,새까만
1881,굳은
1882,넓은
1883,원했고
1884,솔직하고
1885,부러웠다이것
1886,아니었다
1888,많았다
1890,멋진
1893,따뜻해지니까
1894,충분하다
1895,좋았었는데
1896,동일하게
1901,중요한
1905,좋지
1906,쉬운
1907,좋아하는
1908,그래요
1909,생생하게
1914,시원하게
1915,없어선
1916,사랑스럽다
1918,무심히
1919,끔찍하고
1920,얄미운
1922,불편한
1923,다양한
1929,유쾌하면서도
1930,필요없지요
1931,즐거웠고
1933,신나게
1934,즐거운
1935,완벽한
1938,완벽한
1939,놀라웠어여
1940,훌륭하지
1942,상쾌한
1943,없으니
1944,재밌음
1946,슬픕니다
1947,없어야하는데
1948,즐겁게
1950,명확하고
1953,멋지고
1954,멋지
1957,좋을것
1960,좋았던
1961,좋았나
1962,안남았는데
1964,멋진
1965,부탁드려요
1966,멋져
1967,멋진
1968,아니어도
1969,없을까요
1970,훌륭한
1972,엄청난
1975,대단한
1977,재밌었습니다
1979,단순히
1982,성장하고
1983,진정한
1984,아니였나
1985,끝없는
1987,재미있게
1988,재미있게
1990,비슷한거
1992,흐뭇하고
1999,즐겁게
2002,좋을수
2003,있나요
2004,완벽하게
2005,멋졌던
2007,재미있어요
2010,아니요
2012,나쁜
2014,사랑스러워
2016,사랑스러운
2017,따뜻한
2018,행복했어요
2019,그렇고
2020,그렇고
2022,많은데
2029,즐겁다
2030,완벽하고
2031,높아요
2032,피곤했는데
2034,완벽한
2036,재미있어요
2037,당연한
2038,예민하게
2040,굳인건
2041,나쁘지
2045,멋있어나를
2046,유일한
2047,충분해
2048,이쁘고
2049,있는지도
2050,같았던
2051,기대하고
2055,부럽던
2057,없던
2058,잔망스러운
2061,없구
2062,재밌습니다
2064,많았고
2066,아쉽습니다
2067,같았고
2068,행복함이
2071,안되나여
2072,완벽한
2073,있을까요
2074,당연한
2075,당연하게
2076,당연한게
2077,사랑스럽고
2078,행복해지는
2079,색다르게
