,Adjectives
2091,좋음
2092,황홀한
2093,순수한
2095,같긴
2096,아쉬웠음
2098,아니었으면
2099,아쉬웠을
2100,같다는
2102,중요한
2103,필요없어
2104,화려하고
2105,재밌는
2106,많지
2107,화려하고
2109,멋있고
2110,아름답고아주
2111,멋있는
2112,멋있더라구요
2114,시끄러워가지고
2116,멋있었고
2121,아쉽다고
2123,좋을
2126,완벽하고
2127,황홀하고
2128,재밌어요
2129,재밌었나
2132,멋진
2133,멋진
2136,대단해요
2137,아쉽
2139,적절하여
2141,오래된
2143,단조롭지만
2145,오래되지
2146,신선하고
2147,찬란한
2148,즐겁게
2149,가득한
2150,화려한
2151,화려함은
2153,화려하고
2156,새로운
2157,화려함의
2158,좋았을텐데
2162,예쁘고
2163,멋진
2165,재밌었어요
2168,가득한
2169,어떨지
2170,즐거운
2171,멋있고
2172,황홀했습니다
2173,행복했어요
2175,화려합니다
2176,멋있습니다
2177,신나는
2178,즐거웠습니다
2179,재밌어요
2180,재밌어요
2181,아까울만큼
2182,화려하고
2183,즐거워요
2184,귀여우셔서
2185,귀여워
2186,귀여워
2187,귀여워
2188,다양해서
2189,신났어요
2191,멋졌어요
2192,미쳤습니다
2193,멋진
2194,새로
2196,계신
2198,있었네
2200,흥겹고
2201,유쾌한
2204,즐거운
2206,가득한
2208,멋진데
2209,재밌는
2210,예쁘고
2211,재밌다고
2216,자잘한
2218,멋지고
2219,아쉽습니다
2221,화려함에
2222,신나는
2223,그러인지
2225,신나는
2227,좋다
2228,예쁘고
2230,좋았네요
2232,즐거워지는
2233,강렬한
2234,화려한
2235,시원시원한
2236,화려하고
2237,어수선한
2238,능숙함은
2240,화려해서
2242,있는대요
2244,계시더라고요
2247,어수선해
2249,멋지지만
2251,서운하더군요
2253,아쉽습니다
2255,시끄러워서
2257,부탁드립니다
2259,실망하실
2260,암울한
2262,힘든
2264,가볍고
2265,신나고
2266,멋졌어요
2267,즐겁고
2268,행복한
2269,즐거운
2271,화려한
2274,우울했는데
2275,화려하고
2276,재밌었어요
2277,아닌데
2278,재밌었어요
2280,귀엽고
2281,예쁘고
2282,앙증맞고
2284,같았답니다
2285,넘쳐서
2287,화려한
2288,좋아하시는
2289,화려하다
2290,신나
2291,즐겁구만
2292,다를까
2294,계셨다
2297,깊은
2298,좋았던건
2300,급하게
2301,슬펐어요
2303,신나고
2304,화려해요
2305,많아요
2306,빈약합니다
2307,화려하고
2308,멋졌어요
2310,아쉬
2312,경쾌한
2313,재밌고
2315,귀여우셨어요
2316,재밌네요
2317,화려한
2318,좋았지만
2319,아쉬웠지만
2321,알차고
2322,재미있네요
2323,재미있을거
2325,즐겁게
2326,즐겁고
2327,행복했습니다
2328,아쉽네요
2329,신나는
2330,없을만큼
2331,즐거운
2334,아깝다
2335,재밌습니다
2336,중요한
2337,신나고
2338,흥겨운
2340,화려하고
2341,신나고
2343,지루하지
2347,화려하고
2348,경쾌한
2349,인하여
2350,즐거운
2351,아쉬운
2352,있으나
2353,화려한
2354,멋진
2355,현란한
2356,멋진
2357,화려한
2359,흥겹고
2361,흥겹다고
2363,만족스러웠던
2364,즐거웠어요
2368,덜하지만
2369,아쉽네요
2370,대단한
2372,경쾌함이
2373,가득합니다
2376,진정한
2377,앙증맞고
2378,깜찍한
2381,멋지고
2382,행복한
2383,같음
2384,화려한
2385,아쉬워요
2387,신나는
2389,재미있었어요
2390,만족스러웠고
2392,즐거운
2395,있긴
2397,재미있었습니다
2399,재미있었지만
2400,즐겁고
2401,신나게
2403,재미있게
2404,신나고
2405,아쉬운건
2411,사랑스럽지만
2415,멋지셨고
2418,저렴하게
2420,재미있게
2421,달랐던
2425,아쉽지만
2426,있겠어요
2427,즐거웠고
2428,고마웠어요
2429,행복했던
2430,화려한
2433,충실히
2435,다양한가를
2437,없다는
2440,원하는
2441,행복한
2443,즐겁고
2444,재밌는
2445,많으셨을거
2450,지루한
2452,멋진
2453,행복했어
2454,즐겁게
2456,즐거운
2457,잘생겼습니다
2458,끊임없이
2459,흥겨
2460,지루할
2462,신나고
2463,경쾌하고
2464,재미있게
2465,재미있어요
2466,재밌었지만
2468,화려하고
2470,즐겁고
2471,넘치는
2472,즐겁게
2473,좋아해주셨어요
2475,좋았어서
2476,행복한
2477,많이하고
2478,아쉽네요
2479,아쉬운
2481,아쉽고
2482,아까운
2483,없었는데
2484,아까운
2485,멋진
2486,많으셨고요
2487,화려한
2489,확실해서
2490,편했습니다
2491,설레고
2492,들뜬
2493,멋진
2494,멋진
2495,아낌없는
2496,화려했었어요
2498,화려한
2499,화려해지는
2500,화려한
2501,신나는
2502,풍부한
2503,신나게
2504,즐겁게
2507,좋아한다면
2508,즐겁다
2509,뻔할
2510,우울하다면
2511,좋을듯
2512,신나게
2513,재미있게
2514,신나고
2515,재미있었습니다
2516,충분히
2517,화려한
2518,신나는
2519,충분한
2521,재미있네요
2525,신나는
2527,재미있었어여
2528,멋있었구여
2529,멋지고
2531,신나기도
2532,빠른
2533,다양하다
2535,넘친다다만
2540,화려한
2542,순수한
2545,필요한
2548,그러다
2549,시끄럽다는
2550,있다가
2552,충분히
2553,있었을테지
2554,즐거운건
2555,유쾌한
2556,신나는
2557,대단했습니다
2558,지루할
2560,많앗고
2561,있더라구요
2563,화려하고
2564,놀랬습니다
2566,아쉽
2567,화려한
2568,유쾌함을
2569,재밌었다고
2570,좋아했습니다
2572,재밌고
2573,알차고
2574,멋진
2575,추해
2576,흥겨운
2577,황홀했습니다
2578,힘든
2579,안타까
2580,완벽했던
