,Adjectives
3442,답답하긴
3445,예뻐서
3446,슬프다
3448,괜찮았는데
3451,아름답고
3452,아니여도
3456,중요하다는
3457,멍청하면
3461,좋구요
3463,낯설거라고
3465,희고
3466,깨끗한
3467,예쁘고
3469,예쁘고
3475,아쉬웠습니다
3476,궁금했는데
3477,멋있었어요
3478,어렵다고만
3482,재밌었어요
3488,알차고
3490,별다른
3492,간단한
3495,궁금했는데다
3497,아쉬운
3498,있었다면
3499,힘든
3502,있으면서도
3504,좋았을
3505,입니다의
3506,예쁘고
3508,아름답고
3509,깊었고
3510,훌륭한
3511,아름다운
3513,없고도
3519,현명한
3523,없으나
3524,없었는데
3525,계시더군요
3526,궁금했던
3530,사랑스러웠던
3531,미친
3532,힘들었어요
3533,괴로워하며
3534,인한
3536,있는가
3537,괜찮았어요
3538,좋았지만
3540,유익한
3541,자리였습니다
3542,알차게
3543,아쉽다
3544,아름다
3546,강하고
3547,좋을
3548,있구나를
3549,아름다운
3552,간절히
3553,강하게만
3556,약하지만
3559,멋진
3561,적절히
3564,멋집니다
3565,예쁘고
3567,괜찮은
3570,좋게
3571,좋아하는
3572,엄청난
3574,좋았던
3577,좋았지만
3578,아닌가란
3579,강해서
3580,흐뭇함보다는
3581,좋으네
3582,그랬던
3583,반가웠다
3592,멀어
3593,충실하게
3594,미의
3595,매끄럽고
3596,충실하게
3597,딱한
3598,가능할
3599,아니라서
3600,기쁜
3603,약하고
3604,불안해
3605,아슬아슬한
3606,힘든
3607,충분히
3608,안쓰럽게
3610,불안해
3611,연약한
3612,나약하고
3613,나약한
3614,나약하게만
3615,미의
3616,분노했을까
3618,좋으시고
3619,이쁠까
3620,반할
3621,예뻐
3622,없었는데
3623,깊었다
3624,예쁘다
3625,강렬한
3627,슬프지
3628,충실히
3629,흰에
3630,흰이나
3631,나쁜
3632,미를
3635,나쁜
3636,안쓰럽고
3637,안쓰러운
3638,아프다
3639,없어도
3641,순히
3642,톡톡히
3643,멀어
3644,나쁜
3650,아프게
3651,싫었는데
3652,고맙게도
3654,좋았어
3655,아름다운
3657,조화롭게
3658,흥미로웠고
3660,멋진
3664,좋야요
3666,아까
3668,속상했는데
3669,좋아하는
3671,아름다운
3673,애절함이
3676,멀어
3677,안타깝고
3678,속상한데
3681,깊은
3682,미하시는지
3683,뛰어나고
3687,절묘하게
3689,생소한
3690,아련한
3692,애절하면서도
3693,슬픈
3694,완벽했습니다
3697,위험해
3698,화려하지
3700,멀어
3701,신선하면서도
3702,강하게
3707,있는가
3709,역은
3710,아니었나
3711,넘치는
3712,역이었습니다
3713,따뜻한
3714,따스한
3715,따뜻해지는
3716,멋진
3717,완전히
3718,좋아했나
3722,없이도
3724,안타깝지
3725,없단
3727,그리워하는데
3730,미를
3731,멀게
3732,미의
3734,순한
3736,멀게
3737,뭉클하며
3738,애잔하다
3740,황당하기도
3741,재미있기도
3742,무거운
3746,미안함이라고
3748,좋다는
3749,서툴지만
3752,은은하게
3753,절묘한
3754,더한
3755,애잔한
3757,순한
3758,원하는
3759,멀게
3761,행복한
3765,비슷한
3766,어렵지
3767,있으니까
3768,특별한
3770,적절히
3771,스러
3772,슬픈
3777,사랑스러운
3780,슬퍼하면
3781,애틋한지를
3782,사랑스러워
3783,좋은데
3784,아름답습니다
3789,끊임없이
3790,슬펐습니다
3791,평범한
3793,안타까웠습니다
3794,좋아하시는
3796,더해져서
3797,풍부해지네요
3800,반하고
3801,반했습니다
3802,신선했어요
3804,지루한
3808,달랐
3810,슬프고
3811,아픈
3812,슬프
3813,안타까운
3814,있노라면
3815,탄탄하고
3818,안타까웠고
3819,아름다운
