,Adjectives
2177,아쉬웠던
2181,재밌는
2182,넘치는
2183,재밌었어요
2184,즐거운
2185,재미있었어요
2186,재미있는
2188,좋겟어요
2190,소소하게
2192,예쁘시고
2193,완벽한
2194,아쉽네요
2195,지루할
2201,짜릿함
2202,뛰어난
2204,시원한
2205,재밌었습니다
2206,감미로운줄
2208,유쾌하게
2209,그래요
2210,중요한거
2212,스럽고
2213,짱짱합니다
2215,즐거웠다며
2217,좋겠습니다
2218,기대했었는데
2219,즐거웠습니다
2221,만족했어요
2222,즐거운
2224,흥분하지
2225,유쾌함
2227,멋진
2229,멋있어요
2230,재밌어요
2231,만족합니다
2232,없던
2234,멋진
2235,다양한
2237,완벽합니다
2238,궁금하다
2239,당연하다는듯이
2241,지루할
2242,재미있게
2243,대단하십니다
2244,멋있어요
2245,아름다우셔서
2246,우아하시더라구요
2248,바쁜게
2249,유쾌합니다
2250,재밌어요
2251,좋았지만
2253,재미있다는
2254,새로운
2257,진정한
2260,기대했던
2261,좋았던
2262,재미있어요
2263,재미있어요
2268,즐겁네요
2269,귀여우려고
2270,재밌어서
2271,귀여운
2272,근엄한
2273,귀여우시고
2274,가득한
2275,멋진
2276,멋진
2278,상당히
2279,탄탄한
2280,완벽한
2281,조화로운
2282,넘치는
2288,신난
2289,재밌었어요
2290,빠른
2291,놀라운
2292,자잘한
2294,즐겁
2297,성하게
2299,시원시원한게
2300,사랑스럽구요
2301,즐거웠어요
2302,궁금해지는
2303,재밌네요
2304,재밌어요
2305,완벽한데
2307,재밌었어요
2308,잘생겼다
2309,재밌어요
2310,짱짱하게
2311,즐거운
2315,이쁘다
2316,미치는줄
2317,미치는줄
2318,재미있었어요
2319,재미있는
2322,없죠
2324,좋아용
2325,슬플
2326,재밌고
2327,유쾌하고
2328,재밌었어요
2329,사랑스러워요
2330,잘맞고
2334,좋았는데
2336,재밌네요
2340,재미있게
2341,새로운
2342,대단하셨고디
2343,좋구
2344,귀엽더라구요
2346,아쉬울
2348,좋으면서
2349,멋지고
2352,신나게
2353,재밌어요
2354,잘맞으시고
2355,재밌습니다
2356,재밌어요
2357,잘맞네요
2358,재밌어요
2359,멋있어요
2360,재미있는
2361,재밌으니
2362,재밌어요
2363,멋있어요
2367,귀여웠고
2368,화려한
2370,좋겠다고
2372,편하게
2373,편하게
2374,없었다고
2375,아니었음
2376,같다던
2377,많기를
2379,그렇다고자
2381,낮네
2382,좋았을것
2385,아깝고
2386,그렇네
2387,재밌어요
2388,즐겁게
2391,만족하고
2393,재밌음
2394,후회됩니다
2395,아까운건
2396,아닌데
2397,재밌어요
2398,즐거웠어요
2400,재밌습니다
2401,재미있는데
2402,즐거운
2408,있고요
2410,훈훈하고
2411,즐거웠어요
2412,아쉽네요
2413,멋진
2414,기대할게요
2415,재밌어요
2417,유쾌함의
2418,재밌어요
2419,재밌다
2420,많으십니다
2421,만족스런
2422,사랑스러워요
2423,좋지만
2424,아쉽
2425,성하지
2426,기괴하
2427,충실한
2428,안좋은
2429,아닌건
2430,아닌지만
2431,아닐지도
2433,아니까
2434,아쉬웠고
2435,화려한
2436,의한
2437,아쉽
2438,아쉽긴
2439,귀엽게
2441,그러면서도
2442,귀여워서
2443,비싼게
2445,멋짐
2447,재밌겠단
2448,안좋은
2450,재미있어요
2451,재미있습니다
2453,재미있어요
2454,재밌었이요
2455,유쾌한
2456,재밌어요
2457,재미있어요
2458,신나게
2460,친한
2461,유쾌하고
2462,재미있게잘
2465,재밌고
2466,재밌어요
2468,예쁘죠
