,Adjectives
2848,행복하게
2850,재밌어서
2851,따뜻해지고
2852,좋다고
2853,만족하길래
2854,뿌듯했습니다
2855,행복함과
2858,필요한
2859,훌륭했고
2862,좋겠습니다
2864,아름다운
2865,행복했습니다
2866,방심했다가
2867,속상하네요
2868,확실하게
2869,부탁드립니다
2871,뭉클해지는
2873,재밌네
2876,자잘하게
2877,재미있네요
2878,좋은데
2879,좋겠습니다
2881,좋지
2884,심하구요
2885,꾸준히
2887,재밌습니다
2888,재밌고
2892,쿨하다
2895,커다랗고
2896,뜨거웠던
2897,재밌고
2898,따뜻하고
2899,따뜻하고
2900,아름다운
2902,좋고요
2903,신들린
2905,아름다운
2906,좋고요
2910,안타까웠어요
2912,예뻐서
2913,궁금해
2915,미치도록
2916,길어
2919,완전히
2921,같으십니다
2924,맑아지는
2927,알록달록한
2928,쏠쏠했어요
2929,따뜻하고
2930,뭉클하면서도
2931,야함
2936,잔잔하지만
2937,잔잔하지만은
2938,슬프지만
2939,슬프지만은
2940,재밌어요
2945,슬펐어요
2946,많앗던
2949,멋진
2950,따뜻해지는
2951,재밌고
2952,이상하게
2954,가득한
2956,그러지
2959,아름답다고만
2960,슬펐어요
2962,아름답고
2963,이뻐요
2965,아름다운
2966,따뜻하고
2968,낮은거랑
2969,아쉽네요
2970,재밌어요
2971,따뜻한
2972,따뜻해지는
2973,미묘하게
2974,지루하고
2976,안좋게
2977,아닌데
2978,비슷한
2979,아쉬웠어요
2980,고우
2982,괜찮겠다는
2985,재미있습니다
2986,영원히
2987,충분한
2988,좋을것
2990,재밌고
2991,고운
2997,따뜻한
3000,좋앗어요
3001,재밌음
3002,좋아하는
3003,귀한
3009,귀엽고
3010,사랑스럽고
3011,귀여워
3016,아름다운
3017,슬프고
3020,행복하게
3023,귀여워요
3024,귀엽고
3025,사랑스럽고
3026,따스하고
3031,재밌어요
3032,좋겠네요
3033,젊은
3034,예뻤고
3036,황홀하더라구요
3037,훈훈하고
3038,따뜻하면서도
3039,아름다운
3040,재밌어요
3045,좋겠다
3046,좋구
3047,아름다운
3048,짙어요
3049,말랑말랑해요
3052,아름답고
3055,따뜻하고
3056,몽글몽글해지는
3057,힘들었어요
3058,행복하게
3059,좋게
3061,아름다워서
3063,따뜻한
3065,기쁩니다
3066,길고
3068,힘들었지만
3069,좋을
3072,따뜻한
3075,뭉클해지게
3077,재밌는
3080,아픈줄도
3081,편하고
3082,따뜻한
3083,고픈
3087,행복했습니다
3091,재밌고
3092,신나는
3093,좋아하던
3094,그리워
3097,좋아하는
3099,그러고
3102,좋아하는
3103,좋겠어서
3104,슬프고
3105,따뜻해지는
3106,있었냐
3107,슬픈데
3108,마를
3109,재밌고
3110,슬퍼서
3114,뿌듯해지고
3115,좋아해서
3116,변함
3119,행복하게
3122,기뻐지는
3124,멀었지만
3125,행복하게
3126,아닌데
3127,아닌데
3131,따뜻한
3139,치열하게
3140,어느새
3143,아프게
3144,괜찮다고
3145,소박하게나마
3146,까맣게
3148,예쁘고
3149,아름다운
3151,예쁘고
3152,행복한
3156,있었을텐데
3157,당연해서
3160,차갑고
3161,잔인한
3163,소중하고
3164,찬란하게
3165,소중한
3166,따뜻한
3167,좋을
3168,행복하게
3171,순수함과
3172,같다는
3173,좋지만
3174,못지않게
3175,가능한
3176,슬플줄
3177,반짝반짝하면서
3178,가능한
3179,좋다고
3180,없는데도
3181,지루하지
3182,가벼운
3183,재미있는
3185,있었어서
3186,좋을거
3189,좋더라구요
3190,설레고
3192,따뜻한
3194,좋게
3195,있었네요
3196,즐거웠어요
3200,행복합니다
3202,소중한
3204,멋져요
3205,소중한
3206,따뜻하고
3208,따뜻한
3209,좋을
3215,전화하는
3216,아니었다는
3218,찡해졌습니다
3219,충분히
3221,든든히
3222,따뜻한
3224,재밌었어요
3225,행복한
3228,슬프다고
3229,슬프지
3230,유쾌한
3232,재밌더라구요
3233,슬프다는
3234,슬픈
3236,아닌데
3237,잔잔한
3241,따뜻해졌어요
3243,따뜻해지는
3248,이뻤다
3252,맑고
3257,같았다
3258,신기했던
3261,어느새
3263,슬프다고
3264,다를
3265,같다는
3267,행복한
3268,행복했던
3269,좋겠다는
3270,행복했을
3272,원해요
3273,비슷해서
3275,몽글몽글해서
3276,재미있게
3277,계신
3280,감미로운
3281,찰진
3282,따뜻한
3284,행복하게
3285,재밌어요
3286,재밌었어요
3292,행복할
3293,행복했어요
3294,아름다운
3298,단단하고
3299,조화롭게
3301,민망할
3303,이런게
3309,지루한
3313,부담스러워
3314,좋아하셨고
3315,행복해하셔서
3316,뿌듯하고
3317,기뻤습니다
3318,고맙다고
3320,좋을거
3323,있더라도
3325,행복한
3326,소중한
3330,있을까요
3332,뻔한것
3333,같아도
3335,좋았고요
3337,즐겁습니다
3341,슬프거나
3344,고마운
3350,좋아하는
3352,따스한
3354,웬만하면
3355,행복합니다
3357,뭉클한
3358,재밌어요
3360,소소하지만
3361,짧게나마
3362,시시콜콜한
3364,따뜻한
3365,선한
3366,선한
3367,소중해요
3371,신기한
3373,신선하고
3374,재밌었습니다
3375,많은데
3377,따뜻한
3378,만족스럽다
3379,순수한
3380,진정한
3386,완벽하게
3389,있기는
3394,따뜻해지고
3395,예쁘다
3396,좋을
3398,재밌는
3399,슬픈
3400,불가능한
3402,좋다
3403,어떡하냐는
3407,따뜻해지는
3408,멋진
3409,재미있는
3414,그렇고
3415,그렇고
