,Rating,Id,Date,views,like,Title,Text
5018,5,jingishan***예매자,2022.01.12,조회 74,공감 0공감하기,팬레터 넘버 너무 좋아요,요즘 제가 회전문 도는 뮤지컬입니당려욱이 뮤지컬 한다고 해서 처음엔 봤는데보고 다른 배우 분들도 매력 쩔고극자체도 제 기준엔 존잼이라 뮤즈카드에 열심히 날짜 채우고 있습니다안보신 분들 꼭 보세요아래에는 제가  블로그 후기글 일부에요김해진역에 김경수님 완전 대유죄야그렇게 다정하니까 력세훈이 진실을 바로 이야기 못하지중간에 칠인회 친구들이 히카루에 대해 나쁘게 말하니까 소리치는 장면 있는데 그때 넘 멋있어서 반함노래도 넘 잘하셔서 네이버에 검색해봤는데 뮤지컬 배우로많은 작품하셨던 분이셨어요경해진으로 또 보고싶어짐력세훈은 왜 첫공연보다 더 좋죠력세훈 고딩역할도 잘어울리고세훈이 첨에는 경해진을 순수하게 동경하다가나중에 망가지는 해진을 보면서 진실을 말할 때 같이 움 고백씬 대박이고 마지막에 편지 읽는 장면도뮤지컬 보면서 같이 운 건 정말 오랜만인듯자첫때는 내용이랑 가사 파악하는데 중점을 둬서감정에 막 빠져들지는 않았는데 오늘 공연은약간 세훈이 느끼는 감정들이 공감이 되서진실을 말하면 나에게 실망할까봐 거짓말하는 마음누군가를 동경하고 좋아하는 마음좋아하는 사람이 옆에서 아파하는 모습을 볼 때의 마음
5019,5,ywwl***예매자,2022.01.12,조회 104,공감 0공감하기,고민을 괜히 하게 만든 공연,보기 전까지는 이런 저런 고민이 많았는데 보고 나오니까 이 날 봤던 페어가 최고의 페어라는 생각이 드네요 계속 생각나는 걸 보니 팬레터는 역시 팬레터구나 하는 생각이 들어요
5020,4,kpj***예매자,2022.01.12,조회 130,공감 0공감하기,,그녀를 닮은 섬세함과 떨림그녀와 같은 다정함과 순수
5021,5,teru8***예매자,2022.01.12,조회 49,공감 0공감하기,좋은시간이었어요,즐거운 시간이었습니다
5022,5,dhdbfl***예매자,2022.01.12,조회 172,공감 0공감하기,1년 존버 끝에 관람 후기,내 인생 첫 뮤지컬이었고 처음을 너무 멋지게 장식할 수 있어서 기뻤다 처음 생각했던 것과 다른 페어로 보게됐는데 작해진 쥬니세훈 허카루 조합이 상상이상으로 너무너무 좋아서 페어가 아쉽다는 생각이 싹 지워졌다 특히 쥬니세훈 감정 연기가 너무나를 과몰입 인간으로 만들었다 특히 극 후반 감정이 고조되고 특히 해진의 편지에서 서럽게 우는 장면은 도저히 잊을 수가 없다 지인과 보러 갔는데 다급하게 둘이 손을 부여잡고 앓았던 기억이 섬세한 팬레터 후반에 내가 봤었던 영상보다 왈츠가 격한 움직임으로 변화한 게 특히 인상적이었고 거울 후반에 펜촉으로 손을 찌르는 부분에서 피아노의 쾅 하는 울림과 붉은 조명이 추가되어서 더 충격적인 인상을 남길 수 있었던 것 같다 편곡에 대해서도 걱정이 많았는데 예상보다 훨씬 매끄러운 전개가 돋보인 것 같아서 만족스러웠다 무엇보다 이 아닌 라이브 밴드가 함께 한다 생각하니 좀 더 웅장한 기분이 들기도 했고 히카루의 의상이나 대사 중 여류작가가 여성작가로 변경된 것 등 많은 점들이 반영된 모습이 팬레터의 완성도에 기여하는 점인 것 같아서 그 점도 기뻤다 시대를 따라가는 좋은 공연이라고 느꼈달까 제발 내년에 또 했으면 좋겠고 제발 그때는 1열에 앉아 표정 연기까지 생생하게 맛볼 수 있었으면 좋겠다
5023,4,yuh***예매자,2022.01.12,조회 116,공감 0공감하기,너무 슬퍼요,보면서 눈물이 계속 나요다른 캐스트로도 보고 싶네요그런데 극장이 너무 불편하고 시야가 썩 좋지 않네요
5024,5,govlw***예매자,2022.01.12,조회 62,공감 0공감하기,재밌어요,재밌어요
5025,5,cofen***예매자,2022.01.11,조회 57,공감 0공감하기,나의 봄,내가 지칠 때 그들의 노래로 나의 봄을 만났고내가 슬플 때 그들의 연기로 나의 꽃을 만났고내가 힘들 때 그들의 마음으로 나에게 위로를 주었고내가 포기하고 싶을 때 조금만 더 버티면 다시 찾아올 것이라고 외쳐주었다나는 그 말 한마디에 1년을 버텼고 그들의 노래로 나날이 버티었다비로소 그들의 목소리를 만났을 그 때에 나는 열매를 맺어 햇빛을 만난 기분이었다어두움 그 한 가운데 한 줄기 빛 같았던 이 작품을 보고 나는 내일을 만날 용기를 얻었다
5026,5,khikhi1***예매자,2022.01.11,조회 56,공감 0공감하기,재미있어요,완전 재미있습니다
5027,5,dbqks1***예매자,2022.01.11,조회 56,공감 0공감하기,최고였다…,배우들 간 합도 좋고 완전 만족했던 페어였습니다 백형훈 려욱 페어 완전 추천해요
