,Adjectives
1651,깔끔하게
1661,생생하게
1662,적절하고
1663,아름다운
1667,멋졌어
1669,많았다
1670,아프지
1672,확실한
1673,추합니다
1675,재미있는
1678,기대하고
1681,있다는
1684,건강하세
1688,색다른
1689,좋았던
1690,만족하고
1692,완벽한데
1693,굴면서
1695,같음
1696,산만해지
1697,산만해지니까
1701,싫었
1704,많은데
1706,불편했습니다
1707,심한
1709,아닌가
1710,빠르게
1711,불편하고
1713,있던
1715,있다는
1716,유익한
1717,아름다웠습니다
1718,재미있어요
1722,이쁘시고
1723,있으세요
1724,미쳤습니다
1725,계시는
1727,대범하고
1728,당돌하시고
1729,씩씩한
1730,분명히
1732,특이하신
1734,다르시다는
1735,아닐까
1736,얄밉고
1737,냉혹하게
1739,좋으셔서
1742,귀여워
1743,있으십니다
1744,좋으셔서
1746,훈훈했던
1748,원합니다
1751,좋겠습니다
1752,굉장히
1755,아기자기하고
1758,섬세함이
1759,있기에
1760,아닐까
1763,슬프지만
1765,귀엽게
1767,없으신
1768,아쉽습니다
1769,있긴
1770,사랑스러운
1773,시원시원하게
1774,없어
1775,아쉬운
1776,훌륭한
1778,묵묵히
1779,훌륭하고
1781,다르게
1782,아름다운
1783,입니
1786,탄탄하면서도
1789,다양한
1794,재미있게
1798,차분하게
1799,강했다면
1802,좋다고
1803,어려웠고
1807,재미있었어요
1808,알차게
1810,있다는
1814,엄청난
1816,부족했고
1817,아쉬웠다
1818,속상했는데
1819,시큰해졌다
1820,뜨겁고
1821,훌륭한
1822,기쁘다
1825,그렇다면
1826,오죽했을까
1827,있던
1830,아쉬웠던
1831,부족했던
1832,훌륭히
1834,행복했다
1837,좋겠다
1838,있다는
1840,새로운
1841,벅찼던
1843,끊임없이
1846,묵묵히
1848,성실함을
1849,있다는
1851,있다는
1852,아닐까
1855,좋았던
1856,고마운
1861,힘든
1863,단순하지
1866,아쉽네요
1867,좋아합니다
1868,깊었어요
1870,높았고
1871,깊게
1873,즐거운
1874,건강하세요
1875,재미있어요
1876,재밌고
1878,좋겠습니다
1880,강하면서도
1881,부담스러운
1883,강하고
1884,부담스럽다
1885,굳건
1887,풍부하고
1888,좋다면
1889,당연히
1890,재밌고
1891,성해지겠지만
1892,아쉽다
1893,쎄고
1894,쎄고
1895,쎄서
1896,강하게
1899,굉장히
1900,넘치는
1901,같은데
1902,같아서
1904,있던
1907,자리는
1909,슬픈
1912,슬프고
1913,아쉽고
1914,슬프고
1915,슬프고
1916,슬프다
1917,다양한
1922,없겠지
1924,치열했지만
1927,슬프고
1928,아쉽고
1929,슬프고
1930,슬프다
1932,같다고
1934,없었고
1937,좋을
1940,담백하고
1941,깔끔하게
1942,좋다
1943,넘쳐
1945,좋아하지
1946,넘친
1947,풍부한
1948,풍부해져
1949,같아서
1950,아쉽다
1951,잔잔한
1952,같지만
1955,많거나
1956,지루하지
1959,새로운
1961,부담스럽다
1963,분명히
1965,좋은지는
1967,부담스럽다
1970,재밌네요
1973,뿌듯했어요
1974,아쉽네요
1975,답답합니다
1979,뻣뻣하다고
1980,수줍고
1981,있더라구요
1982,많아서
1985,안타깝고
1988,아쉬워요
1989,완벽한
1992,아니라는
1994,솔직히
1995,지루했어요
1996,있었다면
1997,대단함을
1998,쉬운
1999,아님을
2000,있기
2001,재밌네요
2002,불편했던
2003,괜찮았어요
2010,좋을
2012,좋은데
2013,멋진
2016,기뻐요
2020,재밌어요
2022,아쉽다고
2023,벅차오르지
2025,엄청난
2026,서툴렀던
2027,다양한
2028,깊게
2030,단단하지만
2031,따뜻한
2034,없었고
2037,없게
2038,아님
2039,미다
2042,좋겠습니다
2043,있는데
2044,새롭게
2045,만족할
2048,수많은
2051,다른데
2053,좋을
2056,치열한
2058,좋겠습니다
2060,멋진
2061,자유롭게
2062,있다고
2066,멋진
2068,행복해지니깐
2072,없고에서
2074,지루했는데
2076,멋진
2077,무서워
2078,강한
2080,가능하고
2084,없음
2087,그렇고
2088,벅찬
2090,힘든
2093,예쁘고
2094,예쁜
2095,아닐까
2098,어떠
2100,멋있습니다
2105,재미있게
2107,없는데
2108,없어
2109,드문
2110,반가운
2111,넘쳐
2112,없었습니다
2116,있기를
2118,좋았는데
2119,지루한
2120,없지
2121,아쉬웠습니다
2123,분명해요
2124,힘들었는데
2126,좋겠다
2127,눈부신
2129,나빠요
2132,슬퍼지네요
2133,재밌었어요
2139,미쳤음
2140,불공평하고
2141,슬프고
2146,낯설게
2147,아름답고
2148,슬프고
2149,단단한
2150,아쉬운
2151,있다면
2152,좋을
2155,많아요
2157,좋을
2159,예쁘고
2160,귀엽고
2161,사랑스럽고
2166,없었네요
2168,고마워요
2169,조화로운
2171,방대한
2172,쉬운
2173,아닌데
2174,있었습니다
2175,솔직히
2176,아닌가요
2177,솔직히
2178,예쁘고
2179,섬세해지는
2184,섬세하고
2186,사랑스럽고
2187,귀엽고
2188,멋있는
2190,당당함과
2191,드센
2195,재밌습니다
2196,있었습니다
2199,뛰어나세요
2200,있었던
2201,같은데
2203,아닌가
2205,비슷한
2206,반했습니다
2210,행복한
2211,고맙습니다
2212,재밌고
2213,같아서
2215,있다면
2217,있다면
2220,추합니다
2221,좋다는
2222,같다고
2223,아쉬운
2224,있다면
2225,힘들어
2226,덜했네요
2228,좋으면
2231,성장하고
2233,있었습니다
2235,좋았
2237,깊은
2239,만족하고
2241,있을까요
2242,짜릿함도
2247,많아
2251,어색해요
2257,알찬
2258,같아서
2260,대단했어요
2262,같긴
2270,기뻤고
2271,슬펐어요
2280,기대했던
2282,같았습니다
2285,있었어요
2286,없더라구요
2287,특별히
2288,어려운
2289,좋겠습니다
2292,좋네
2293,좋은가
2294,좋은가
2295,슬프다
2303,좋아했던
2306,아쉽지만
2310,없었고
2311,있었습니다
2312,탁월했습니다
2313,벅차
2314,벅찬
2315,완벽히
2317,뿐인
2318,실패했네요
2319,벅찬
2320,있었으면
2321,좋겠습니다
2325,뭉클하지
2330,생생하게
2331,없었네요
2332,고군
2335,넘쳐나는
2336,충분한
2341,없네요
2346,위대한
2347,완벽한
2349,묵묵히
2352,행복했습니다
2356,깊었다
2357,깊었다
2359,좋겠는
2362,절묘해서
2363,멋진
2367,훌륭한
2368,멋졌습니다
2369,멋진
2371,만족스러운
2372,있긴
2374,아쉬운
2375,없다고는
2377,선한
2381,저렴한데
2382,따뜻해지는
2385,완벽하고
2388,재밌고
2389,유익하고
2390,깊은
2391,귀여워요
2392,벅차오르는
2393,넘쳐
2399,깊고
2400,아름다웠고
2401,깊었습니다
2402,검은
2403,스러
2406,아팠
2408,재미있어요
2413,재밌
2414,깊은
2415,높은
2418,있었고
2419,깊었다
2420,좋겠다
2422,좋았어
2423,슬펐어요
2424,없더라구요
2431,아무런
2433,멋졌습니다
2434,멋졌습니다
2437,인해서
2438,아니었나
2440,멋진
2441,아쉬울
2442,만족스런
2443,깊었습니다
2444,없다고
2450,짜릿하네
2451,넘치는
2452,특별한
2453,벅차
2456,있는지
2458,싫어라고
2461,아니였나
2462,있다고
2464,좋겠다고
2465,충분한
2470,힘들어서
2471,깊고
2476,좋지만
2477,멋졌습니다
2478,추해요
2481,눈부신
2482,벅차고
2483,스러웠습니다
2484,훌륭하게
2487,섬세한
2488,벅차올랐습니다
2489,아름다운
2491,비겁하게
2492,아름다운
2493,멋진
2494,깊은
2495,위대한
2497,행복했습니다
2499,많았어요
2501,없고
2502,필요했을까
2503,아쉬운
2504,있었습니다
2505,벅차올라서
2506,짧아서
2508,완전히
2509,깊은
2511,싫어하는데
2512,멋지고
2513,슬프고
2514,좋잖아요
2516,확실히
2518,있었던
2519,선하며
2520,좋았지만
2521,치열하게
2522,소중해지는
2523,없고
2524,씩씩한
2525,약한
2527,또렷하게
2530,짧아요
2531,좋아하는
2532,있으신
2533,많았지만
2536,치열하게
2537,두려워도
2538,그러면서도
2541,있다고
2542,유사한
2547,훌륭한
2548,없었을
2549,높은
2551,있는지를
2552,뭉클해
2553,드라마틱하지만
2554,없네요
2556,있었던
2558,특별한
2561,충분한
2562,이상하게
2563,멋진
2565,좋겠습니다
2566,재미있었어요
2574,위대한
2576,가득한
2578,성장하고
2583,멋진
2587,완벽한
2588,아니었지만
2589,미친
2590,놀라웠던
2591,재밌고
2592,아리네요
2593,재밌어요
2594,재밌어요
2595,재밌어요
2596,재밌었어요
2597,알차고
2599,있었어요
2600,흠잡을
2606,충분한
2609,수많은
2610,뚜렷히
2612,통쾌했습니다
2613,완벽했던
2617,반가웠어요
2618,급하게
2619,탁월한
2620,싫어라고
2622,착하게
2623,아니란
2624,깊었던
2626,재밌다
2628,아니었는지
2629,서러웠다
2630,완벽하고
2631,필요할까
2632,행복했어요
2633,힘들지만
2634,엄청납니다
2636,길다
2638,위험한
2641,진하게
2648,같은데
2651,아닌가
2654,재밌어요
2655,잘생겼다
2657,같은데
2658,그러지
2659,담백하고
2660,건강하게
2662,이럴
2663,멋지다
2664,고마웠어요
2666,아니었었는데
2667,부드럽게
2669,같아서
2672,아쉬웠었는데
2673,아무런
2676,행복했다
2677,없고
2678,행복하다
2679,좋긴
2681,눈부셔서
2684,더라구요
2685,건강한
2686,싫어서
2687,깊은
2690,부끄럽게도
2692,있기
2693,있었고
2694,좋아하는
2696,있도록
2697,정확하진
2700,힘든
2704,아닐까
2707,같아서
2708,좋다
2709,길지
2710,아쉽고
2711,아쉽다
2712,자리는
2713,있었
2714,아니었지만
2716,없지만
2717,성공했지만
2718,비열하고
2720,만족스러웠고
2722,아쉬웠던
2723,많았던
2724,확고함과
2725,창피함을
