,Adjectives
1499,대단하시네요
1501,멋진
1502,재밌고
1503,멋지고
1504,섬세한
1505,아쉽
1506,아쉬운게
1507,많았어요
1508,이쁘고
1509,훌륭한
1512,좋았네요
1513,같고요
1514,아니실지
1515,괜찮았습니다
1516,사랑스러운
1520,좋았구요
1522,재밌었습니다
1524,즐겁게
1532,신중하게
1533,같다는
1536,달콤한
1537,깊은
1538,멋진
1540,좋기에
1541,무거울
1545,심심한
1546,즐거운
1548,재미있어서
1549,재미있게
1551,아쉬웠지만
1552,못지않게
1555,기대합니다
1557,잘생긴
1559,아쉽게
1560,뿐이죠
1561,대단했습니다
1562,미묘하고
1563,우아한
1568,기대했던
1569,멋지고
1570,대단한
1572,기대했었는데요
1573,역시더라고요
1574,순수하고
1575,사랑스런
1577,좋았구요
1579,시원하게
1583,더라고요
1584,예민하고
1585,불안해하는
1586,불타는
1588,놀라운
1589,평범함
1592,좋더라구요
1593,좋았고요
1597,가능한
1599,어려운
1601,부탁드립니다
1602,궁금해
1603,궁금하네
1605,부끄러워
1606,멋졌지만
1607,좋았구요
1608,좋았는데
1609,아쉬웠습니다
1610,아쉬웠습니다
1612,그랬기
1613,안남았는데
1614,엄청난
1617,대단한
1618,곱니다
1620,멋집니다
1621,진정한
1624,안좋은
1625,같구
1626,멋집니다
1627,즐겁게
1629,확실한
1630,자자하길래
1631,아니니
1632,대단하셨어요
1633,좋아하는
1635,궁금해지더라구요
1637,좋았는데
1638,그랬어요
1639,멋졌습니다
1641,좋았는데
1642,강렬한
1643,좋았으면
1644,만족했을
1645,좋겠다는
1646,멋진
1647,좋아하는
1648,좋았던
1649,심히
1650,그럴수
1651,없는게
1652,계시는듯
1653,있길
1656,화려하진
1659,탄탄한
1660,나쁜게
1662,아니었던
1664,급하게
1665,강했고
1667,신들린
1670,그렇고
1671,그렇고
1672,그런것
1674,좋다
1675,안타까
1676,사랑스러
1677,스러
1678,묵직함
1679,좋앗음
1680,지독하게
1681,멋지게
1683,의한
1685,예쁜
1686,훌륭하고
1687,좋구요
1688,좋아하는
1689,반가웠어요
1690,안좋으셔서
1691,슬펐는데
1692,같았다는
1696,행복하고
1699,행복했어요
1702,안쓰러울까
1703,안된다고
1704,대단하다
1705,나쁘지
1707,약하기도
1708,안되
1709,그럴수도
1710,있었겠네요
1711,재밌어요
1712,멋졌습니다
1713,만족하셨구요
1715,예쁘고
1717,궁금해지구요
1718,조화롭네요
1720,무지했던
1721,필요없이
1723,다양한
1725,있을까요
1727,기대했는데
1728,좋구요
1729,재밌네요
1730,깊었습니다
1732,아깝지가
1734,좋았던거
1736,재밌네요
1737,재밌다고
1738,덜하긴
1739,멋진
1740,완벽하게
1741,열렬한
1742,만족스러운
1743,강한
1744,부족한거
1746,재미있네요
1748,재밌었어요
1749,새로운
1751,기쁘네요
1752,기쁠텐데
1753,아쉽습니다
1754,아니네요
1755,왠만해서
1756,아닌데
1757,아까워요
1758,멋있고
1760,기대했던
1762,즐거웠습니다
1763,없었는데
1765,넘치는
1767,그렇듯
1769,역시였다
1770,몰상식한
1771,다행히도
1774,아닌데
1775,기뻐하고
1776,슬퍼하고
1779,인해서
1780,강력한
1781,안타깝고
1782,아쉽기만
1785,덜함이
1789,작아서
1790,아쉬
1791,아쉽네요
1792,느끼합니다
1793,좋앗어요
1795,좋았겠지만
1797,급하게
1799,못지않게
1800,훌륭했습니다
1801,재밌었다는
1803,우아한
1809,낯설은
1810,기대하지
1812,이럴수가
1814,들뜬
1815,없었는지
1816,흠잡을데
1818,조화로운
1819,생소한
1820,어떻구
1821,좋아하는
1823,실망했던
1824,있었죠
1825,훌륭함
1827,비슷하게
1828,만족했습니다
1830,대단하시구요
1832,두근거림은
1833,아니죠
1834,탄탄하고
1835,재미있어요
1838,대단했습니다
1839,필요없습니다
1843,예쁜
1845,완벽한
1846,멋있지만
1847,좋게
1849,아름다운
1850,뛰어난
1851,부담스럽긴
1852,없었죠
1854,재미있는데
1856,슬플
1857,비싸다
1860,힘든것
1862,중요하다
1864,좋았던거
1866,괜찮을꺼라
1867,중요한
1868,훌륭했던거
1870,훌륭했습니다
1871,딱히
1872,없다는게
1873,아쉽습니다
1874,성공했어요
1875,없었는데
1876,사랑스럽
1877,다정하게
1878,같기도
1879,아쉽네요
1880,기대한
1882,탄탄한
1884,엄청난
1885,신선하고
1887,힘든
1891,힘들었던
1892,엄청난
1893,흔히
1897,훌륭한
1901,가까워서
1902,귀여웠습니다
1904,좋게
1905,좋았다는
1907,막연한
1908,뿐이었는데
1910,없을만큼
1911,넘치는
1914,음산한
1915,아름다
1917,음산한
1918,어둡지만
1919,아니었어요
1920,있는데요
1921,생소하게
1922,없었지만
1923,높았던
1924,동일한
1925,다양한
1927,훌륭하고
1928,아름다운
1932,만족스러웠습니다
1937,짧지
1939,다양한
1940,재밌고
1941,야할듯
1943,설레는
1946,안되는
1947,넘치는
1948,다정다감하고
1949,자상한
1950,멋지셨고
1951,넘치는
1952,멋진
1953,대단하셨어요
1954,귀엽고
1955,사랑스럽고
1956,강함을
1957,좋았던
1959,좋았구요
1961,부드러운
1962,좋았구
1965,좋다고
1966,좋구나
1968,딱이다
1969,없을듯
1970,풍부해졌구
1971,섬세한
1972,작은것까지
1974,강렬하고
1975,의한
1976,없었다고
1977,성장했다
1979,두려워
1980,따뜻하게
1981,성장할
1983,분명했다
1984,완벽했다
1985,붉은
1987,여린
1988,다양한
1990,기대하고
1994,있는것
1995,같았던
1996,아쉬웠던
1998,변하고
1999,있는듯
2000,아쉬운
2001,아쉬웠던것
2002,행복했
2003,영원히
2004,행복하길
2005,아닐거예요
2006,뜨거운
2007,작이었다
2008,아름답고
2009,탄탄하고
2010,쓰릴이
2011,넘치며
2012,그러면서
2013,뛰어나다
2016,궁금했는데
2017,좋으면
2018,실망하기도
2019,쉬운데
2020,유명한
2021,탄탄함은
2022,엄청난
2023,뛰어나다
2024,좋았지만
2025,색다르게
2026,신기하고
2027,빠른전
2028,편했는데
2030,같았고
2031,못지않은
2032,새로운
2034,불안한
2035,자리는
2036,없다고
2037,조용히
2038,엄청난
2039,새로운
2041,탄탄하고
2042,엄청난
2043,드러진
2044,있었고
2045,탄탄한
2046,어떡하나
2049,뛰어난
2052,어려웠지만
2054,만족스러웠던
2056,충분히
2060,아쉬웠던
2061,불타는
2062,불타는
2063,강렬했었더라면
2067,재밌었어요
2068,재밌네요
2069,다정하시네요
2070,즐겁네요
2072,허전하
2073,강렬한
2074,변화무쌍한
2075,강하긴하지만
2081,충분히
2083,어설픈
2084,좋게
2089,강렬함에
2091,어이없는
2093,강한
2095,멋진
2096,없다는
2097,좋게
2099,즐거웠는대
2100,아쉬워지네요
2101,드러진
2103,가득한
2104,어려운
2105,느리게
2106,흔한
2108,흥미로웠다
2110,슬프네요
2111,가능했구요
2112,아쉬웠던
2113,단순하다는거
2114,아무런
2115,궁금하고
2116,탄탄하고
2119,당해
2120,달콤함과
2121,이쁘
2122,긴박할
2124,뒤늦게
2126,아쉽네요
2127,기대하고
2129,필요없습니다
2130,가볍게
2131,재밌었습니다
2132,좋겠습니다
2133,재미있게
2134,있죠
2135,멋진
2136,멋진
2138,멋있었어요
2139,불타는
2143,재밌어요
2144,훌륭하고
2146,멋진
2148,재미있고
2149,재미있는
2151,완벽한
2152,부족한게
2153,없던
2155,부족해요
2156,야합니다
2157,강하게
2158,멋진
2160,두근거리네요
2161,멋져요
2162,깊고도
2163,조용해서
2164,싸늘한
2165,강렬하고
2167,강렬히
2169,여린
2170,조화롭게
2172,좋겠다
2173,덜하기도
2174,없다는
2175,아쉽네요
2176,시원하게
2178,예쁘고
2183,비싼
2188,탄탄함까지
2191,멋져요
2192,아니었지만
2194,회복하셨는지
2195,넘치는
2196,대단하다는
2198,힘들어
2199,멋있었고
2200,멋진
2201,만족한
2202,좋아했던
2204,훌륭하시고
2205,없었는데
2208,급하게
2210,슬퍼서
2211,멋진
2212,청아한
2216,좋아하실
2218,좋게
2220,행복했습니다
2221,시원시원한
2222,재밌었는지
2224,익숙한
2225,지루할줄
2227,뻔할지언정
2228,적절히
2229,재밌는
2230,적절하게
2231,같았다
2233,기대하게
2236,재밌었던
2237,멋지네요
2243,좋아할거라
2245,멋진
2248,슬프네요
2249,넘치시고
2250,멋지시네요
2252,기대했던
2254,그렇듯
2255,아쉽네요
2256,슬퍼
2258,훌륭한
2263,멋지고
2264,없구요
2267,기대했던
2268,유치한것
2269,같았지만
2271,기대했었다
2272,다르다
2273,기대했던것보다
2274,멋지고
2276,적절히
2281,차갑게만
2283,완벽한
2284,필요없고
2287,강렬하고
2288,같다는
2289,없으니
2291,좋겠지만
2294,답답하고
2295,약하다고
2296,없었던것
2299,짜증나게
2300,좋겠다
2301,완벽한
2302,필요없네요
2303,완벽했다
2304,의한
2305,없을듯
2306,뛰어나고
2307,벅찬
2308,깊고
2309,생생하게
2310,무거울
2313,즐겁게
2314,필요하겠습니까
2315,멋진
2316,가벼웠던
2317,있었기
2319,계시다면
2320,화려함
2321,안남았지만
2324,넘치네요
2325,이뻐요
2326,좋구여
2327,훌륭했어요
2329,예쁘더군요
2333,아쉬워요
2335,흥미로웠습니다
2336,아름다운
2339,아쉬웠다는
2340,궁금하긴
2341,만족했습니다
2342,궁금하신
2344,반했습니다
2348,재미있어서
2349,반해
2350,화려한
2353,화려한
2357,멋진
2358,재밌고
2359,좋았네요
2360,멋있었고
2362,벅찬
2365,멋지고
2368,안되는
2369,차가운
2371,재미있게
2372,재미있었구요
2373,좋은지
2374,좋지
2375,빵터지고
2376,멋집니다
2377,조용해
2378,굳은
2380,완벽했습니다
2382,엄청난
2384,놀랬습니다
2385,신들리
2387,다른거
2388,옳군요
2390,넘치는
2392,엄청난
2395,재밌었어여
2396,깊더군요
2398,재밌었구요
2399,재미있지는
2400,실망했구요
2401,깊어지는
2402,깊은
2404,부드럽고
2405,좋았구요
2407,푸근함으로
2408,따뜻하게
2409,상당히
2410,귀여우셨습니다
2411,나른하고
2412,강력한
2413,자연스러운
2414,유쾌한
2415,그러면서도
