,Nouns
4708,기분
4709,간만
4711,소냐
4712,무대
4713,사람
4714,기분
4717,연무대
4718,숨가뿌
4720,훌쩍
4721,훌쩍
4722,퍼포먼스
4727,반전
4728,묘미
4731,공주
4732,가창력
4733,박수
4734,짝짝
4740,사람
4748,강력
4749,추천
4751,연기
4752,간만
4755,출연
4756,진도
4759,자주
4761,보아
4765,강추
4766,사랑
4770,사랑
4773,죽음
4774,연인
4775,남자
4776,사랑
4777,배신
4778,여자
4779,사랑
4784,연기
4787,소품
4789,상황
4791,변화
4793,소품
4798,가치
4799,생각
4800,소냐
4802,연기
4803,대박
4804,성량
4805,공주
4808,감초
4809,연기
4810,눈물
4811,보시
4815,아씨
4816,매력
4819,노래
4821,루즈
4822,살짝
4824,몇몇
4826,벙긋
4830,임팩트
4831,장단
4833,결여
4835,무대
4836,생각
4837,이유
4838,신도림
4840,큐브
4841,센터
4842,절찬
4846,토요일
4853,구성
4854,웅장
4855,음악
4856,배경
4858,무척
4859,마음
4860,내용
4862,전형
4863,로미오
4864,줄리엣
4865,구조
4866,생각
4867,듭니
4868,배경
4869,중세
4870,유럽
4871,이집트
4873,에디오피아
4874,공주
4876,이집트
4877,장군
4880,사랑
4882,구성
4886,팽팽
4887,긴장감
4888,몰입
4890,다양
4891,완벽
4892,음악
4894,걱정
4895,박수
4896,절로
4900,걱정
4901,사이드
4902,보이지
4903,걱정
4906,박수
4907,절로
4909,재미
4910,사랑
4913,햇던
