,Nouns
2556,농구단
2557,상록
2558,비실이
2559,승지
2563,상태
2564,종우
2565,전리
2567,전설
2568,리틀
2569,농구단
2570,최고
2571,폭풍
2572,눈물
2576,넘버
2578,굿굿
2580,감동
2582,전리
2583,농꼭
2585,상록
2586,홍보
2588,대학로
2590,보지
2591,재미
2592,감동
2593,사운드
2603,후회
2605,권정수
2607,평생
2608,다인
2610,최고
2613,공주
2619,페어
2621,사랑
2622,눈물
2627,리농
2629,사랑
2633,사람
2636,전설
2637,리틀
2638,농구단
2639,이름
2640,설명
2644,마음
2647,후회
2648,선택
2651,전리
2653,관부
2654,감정
2657,매력
2660,여기저기
2661,보라
2662,추천
2665,매일
2666,상록
2667,구청
2668,사랑
2669,요나
2670,여름
2671,전리
2679,공이
2680,요새
2682,전개
2683,넘버
2686,우럭
2690,거미
2695,엠디
2696,면제
2699,낮밤
2700,사람
2704,넘버
2708,조던
2709,바다로
2712,무대
2713,연출
2714,조명
2716,완벽
2717,재미
2718,감동
2719,밴드
2720,음악
2721,하우스
2722,음악
2723,최고
2725,기간
2726,전리
2728,오픈
2729,런해
2730,사랑
2731,타임세일
2734,요웰댕
2735,스케줄
2736,얼른
2738,최고
2739,최고
2740,인공
2741,눈물
2742,필요
2744,기적
2745,가격
2746,장벽
2747,제목
2748,장벽
2749,전리
2752,웰컴
2753,대학
2754,로그
2756,애정
2759,친구
2761,캐릭터
2762,농구
2763,의미
2764,생각
2765,제목
2768,다가
2772,사람
2775,애정
2778,친구
2780,전리
2781,농가
2784,평생
2785,전리
2788,창주
2789,평생
2790,상태
2791,전리
2793,전리
2794,농웰댕
2795,세상
2796,사람
2797,전리
2802,서로
2803,깔깔
2804,다가
2805,아이스크림
2807,한숨
2810,이보
2812,찰떡
2813,제목
2814,인생
2816,이벤트
2818,찰떡
2819,우리나라
2822,소재
2824,농구
2826,우리나라
2828,신파극
2831,방식
2833,과거
2834,회상
2835,마지막
2836,극복
2838,제작사
2840,주인공
2841,학폭
2842,따돌림
2844,치유
2846,자연
2847,생각
2848,코치
2849,과거
2850,이야기
2851,등장
2852,눈물샘
2853,자극
2855,부자연
2857,주변
2858,소리
2859,효과
2862,명의
2863,귀신
2864,따돌림
2865,주인공
2866,목적
2867,접근
2870,부탁
2871,성불
2872,기적
2873,주인공
2874,대사
2875,농구
2876,속초
2877,고생
2880,통해
2881,성장
2882,따돌림
2883,극복
2888,주인공
2889,캐릭터
2890,신파
2892,희생
2893,양으로
2898,황하
2901,마디
2902,개연
2903,전개
2904,뜬금
2905,개연
