,Adjectives
2066,좋겠습니다
2067,재미없어
2069,신선했구요
2070,훌륭했습니다
2071,만족했지만
2072,뻔했다는
2073,다름다
2074,좋아해서
2076,힘겨웠지만
2077,아름답고
2078,멋진
2079,고픈
2080,아름답고
2082,훌륭했습니다
2083,아쉽네요
2085,행복했
2086,유약하지도
2087,있었다고
2088,있던
2089,같지도
2090,평범하게
2091,같은데
2092,미치도록
2094,안타까운
2096,좋았던
2098,없으나
2099,있었
2100,귀여운
2104,그러고
2105,같은데
2106,있었다고
2109,있었던
2113,아쉬웠었다
2115,괜찮을
2116,좋은데
2117,좋겠다
2118,있는데
2120,아쉽고
2121,아쉽네요
2122,아름다운
2124,아름다운
2127,좋아하는지라
2128,궁금했는데
2131,불행한
2132,예뻐요
2133,좋았지만
2135,처절하고
2136,힘들게
2137,어려웠을
2141,길게
2142,있었습니다
2143,아름다운
2144,아름다운
2145,멋진
2146,가난하고
2147,외로웠던
2148,짧은
2149,아름답게
2151,아름다운
2152,아름다웠어요
2154,좋아하는
2155,설레는
2157,아닌지
2158,아파하며
2159,아픈
2161,어렵지
2162,있었습니다
2167,필요하겠어요
2172,있었다면
2175,아름다운
2176,입니
2180,슬프면서도
2182,아름답고
2183,즐거웠다
2184,어여쁜
2187,새로운
2190,피곤하여
2194,없었다
2195,아름답고
2196,처절하게
2198,따뜻해서
2199,안타깝고
2200,아프게
2201,아름다웠습니다
2206,아무렇지
2207,아름다워요
2209,멋진
2210,힘들었던
2211,아름답게
2212,같아서
2214,감미로웠어요
2218,아름다웠어요
2219,추합니다
2220,슬픕니다
2221,아름다운
2222,아름답고
2223,쓸쓸하고
2224,짠하게
2225,더해준다
2226,멋진
2227,뜨거운
2229,철저한
2230,아쉽지만
2231,입니다고
2232,슬프지만
2233,슬퍼하지
2235,솔직히
2236,없었는데
2237,자세히
2238,좋았구요
2239,있었어요
2242,재밌어요
2244,예쁘단
2247,힘들었음
2248,즐거웠어요
2251,아름다운
2252,아름다워요
2253,애틋한
2254,따뜻한
2255,재밌어요
2256,행복하고
2257,벅찬
2258,필요할까
2259,바쁜
2261,뭉클했고
2262,따뜻했고
2264,깊어졌어요
2265,선명하게
2266,안타깝게
2267,희미했던
2271,아름다워
2272,감미롭게
2275,하얀
2276,지루하지
2280,같았다
2282,괴로워
2284,짠하다
2286,없었는데
2287,고통스러운
2288,있었습니다
2289,화려한
2291,소박한
2292,아름답고
2295,없어야
2296,아름다운
2298,따뜻한
2299,훌륭한
2300,완벽한
2301,외로웠는데
2302,반해서
2304,미지였는데
2306,안타까
2307,행복하세
2308,좋았
2310,만족해요
2311,좋아하는데
2312,멋졌습니다
2313,미쳤냐
2315,미쳐가는
2319,어둡고
2320,비참했지만
2321,영원히
2326,좋아해서
2328,만족하고
2329,아쉬운
2330,저렴한
2335,좋아하는데
2336,다양한
2339,좋아해서
2341,색다르네요
2344,낮고
2345,아쉽긴
2346,멋졌습니다
2347,화려하고
2348,독특하고
2349,신기했어요
2350,멋졌고
2353,틀림없다
2354,멋지고
2358,완벽해
2359,우울한
2361,죄송하다라고
2362,엄청났다
2363,지루할
2365,멋진
2366,좋더라구요
2367,외롭다는
2370,아름다워요
2372,아니었습니다
2373,착하고
2375,아쉽다
2376,있었고
2377,있었습니다
2379,미쳤어
2382,좋겠네요
2383,솔직히
2384,아니었지만
2385,좋았어서
2386,괜찮았던
2389,신기하고
2390,재밌음
2391,슬퍼서
2392,애매함
2394,좋았어서
2396,탄탄하고
2398,편하고
2399,재밌고
2400,아파하면서
2401,아닐
2402,없다대
2404,이로웠습니다
2405,있길
2408,지루한
2409,무겁지만
2410,아름답게
2412,예쁨
2413,지루할
2416,있었습니다
2417,좋아해서
2420,즐거웠습니다
2421,즐거웠어요
2422,있었던
2424,알차게
2425,담백함을
2426,좋아했는데
2427,아쉽습니다
2433,없기
2437,대단한
2439,있었으면
2440,좋겠네요
2441,가득히
2444,기대했던
2447,아팠어요
2448,슬퍼요
2450,있던
2451,행복한
2452,아팠고
2453,서글펐다
2454,행복하게
2456,아쉬울
2459,탄탄한
2460,있었고
2462,재밌었습니다
2463,예뻐요
2464,신선했다
2465,묵묵히
2466,아름다운
2469,예쁘고
2470,예뻐
2471,넘치니
2472,아름다운
2473,이쁜
2476,좋았는데
2477,아쉽습니다
2479,없을
2480,잔잔하여
2481,있으나
2482,화려한
2483,짱짱한
2486,좋은데
2487,대단합니다
2488,좋았는데
2489,아련해지는
2490,완벽한
2491,좋아하는
2492,어렵게
2495,좋았는데
2499,근사합니다
2500,예뻤습니다
2501,슬퍼
2502,귀엽고
2503,슬픈
2504,있나요
2505,힘들었을
2509,좋으면서도
2510,힘드네요
2511,어마어마하시더라구요
2514,처절히
2515,다정한
2516,좋아하는
2518,예쁜
2519,뭉클한
2520,있었습니다
2521,아니였나요
2522,같지
2524,재미있게
2526,같았어요
2527,신기한
2528,즐거웠습니다
2529,굉장히
2530,잔잔한
2531,아니더라구요
2532,굉장히
2533,있었
2535,씁쓸했어요
2536,재미있지는
2538,예뻐
2540,시끄러운
2541,시끄러웠어요
2542,아름답고
2543,아름다웠습니다
2545,추합니다
2546,추합니다
2547,추합니다
2548,추합니다
2549,추합니다
2550,추합니다
2551,추합니다
2552,추합니다
2553,추합니다
2554,추합니다
2555,추합니다
2556,추합니다
2559,슬프고
2560,아름답고
2561,느끼해
2565,같은데
2566,아니지만
2568,솔직히
2570,같아서
2571,훌륭한
2575,뿐임에도
2576,허전함
2578,아름다운
2579,깊네요
2581,있었던
2583,아프다
2585,아름다운
2586,얼얼하네요
2587,재밌어요
2588,좋다
2590,재밌었어요
2592,좋게
2593,재밌었어요
2598,추워서
2600,재미있어요
2601,같았어
2602,미쳐가는
2603,아팠고테오
2604,신선했어요
2605,신기했어요
2606,많은데
2607,좋다
2608,비슷하고
2609,적절한
2610,다양한
2611,좋아하는
2612,좋다
2613,예쁜
2615,예쁜
2616,재밌었어요
2618,신선했어요
2619,예쁘고
2621,예쁘고
2623,미쳤어요
2624,아름답게
2625,좋았지만
2626,힘들었던
2627,즐겁
2628,우울한
2629,강하고
2630,괴로워하는
2632,아니예요
2633,밋밋하고
2634,딱딱하고
2635,불편하여
2636,좋아해서
2638,기대하지는
2639,예민하고
2640,여려
2641,편하게
2643,없어
2644,아쉽다
2645,처절하고
2646,고통스런
2647,불편했다
2649,있었습니다
2650,아쉽습니다
2654,있었습니다
2655,있는데
2658,슬퍼요
2659,시리도록
2662,힘든
2665,괴로워
2666,아프다
2667,아름답고
2668,슬픈
2669,슬퍼서
2676,좋아하는데
2677,좋아하는
2679,엄청나네요
2682,진하게
2684,아프고
2685,불쌍하고
2689,있었어요
2690,예쁘고
2692,아름다웠고
2694,좁아진
2695,아쉽지만
2696,변하지
2697,애틋하고
2698,진실되서
2699,좋아하는
2701,슬퍼
2704,엄청납니다
2705,아름답고
2708,아름다운
2711,아파하며
2714,멋있어요
2716,완벽한
2718,그렇구나
2719,아쉬웠습니다
2721,더라고요
2723,있는데
2724,좋겠습니다
2725,좋아여
2726,아름다운
2728,새로운
2730,슬프고
2731,애틋합니다
2732,뛰어난
2733,아름다운
2734,풍부하게
2736,같았어요
2741,이뻐요
2744,따뜻하고
2745,아름다운
2747,소중한
2748,어른스러워진
2750,따뜻하게
2751,같았던
2752,멋진
2754,아프고
2755,힘든
2756,많은데
2760,있었고
2762,예쁘고
2766,아슬아슬하고
2767,재미있었어요
2769,처절한
2770,재밌습니다
2771,있고요
2772,확실히
2775,슬픈
2778,슬퍼요
2779,예쁘고
2782,혼미합니다
2783,짠함과
2784,무서울
2786,민망해요
2790,예쁘고
2793,아쉬웠는데
2794,차가
2796,행복하거든요
2797,행복하거나
2798,아니지만
2801,그렇구나
2802,뽀송하게
2803,다행히
2805,없었습니다
